Wavelength (nm),Power (W)
1545.0,2.33405757e-08
1545.001,2.38584619e-08
1545.002,2.69904312e-08
1545.003,2.37326887e-08
1545.004,2.41642617e-08
1545.005,2.58140922e-08
1545.006,2.43849776e-08
1545.007,2.48116159e-08
1545.008,2.48720369e-08
1545.009,2.47487293e-08
1545.01,2.48683385e-08
1545.011,2.48128487e-08
1545.012,2.47154368e-08
1545.013,2.46254253e-08
1545.014,2.44823894e-08
1545.015,2.45354101e-08
1545.016,2.46463863e-08
1545.017,2.46352876e-08
1545.018,2.46130938e-08
1545.019,2.4611861e-08
1545.02,2.44860878e-08
1545.021,2.44984193e-08
1545.022,2.45834997e-08
1545.023,2.46402223e-08
1545.024,2.47561296e-08
1545.025,2.46463863e-08
1545.026,2.46130938e-08
1545.027,2.46130938e-08
1545.028,2.45576075e-08
1545.029,2.4759828e-08
1545.03,2.47869565e-08
1545.031,2.47672247e-08
1545.032,2.46981742e-08
1545.033,2.47006398e-08
1545.034,2.47339322e-08
1545.035,2.48387444e-08
1545.036,2.49694487e-08
1545.037,2.49324543e-08
1545.038,2.48116159e-08
1545.039,2.48436756e-08
1545.04,2.49262904e-08
1545.041,2.48843648e-08
1545.042,2.48498395e-08
1545.043,2.49460186e-08
1545.044,2.48486067e-08
1545.045,2.48905323e-08
1545.046,2.49916425e-08
1545.047,2.48498395e-08
1545.048,2.48695713e-08
1545.049,2.4856007e-08
1545.05,2.48523087e-08
1545.051,2.48856011e-08
1545.052,2.48473739e-08
1545.053,2.4883132e-08
1545.054,2.50237022e-08
1545.055,2.49867114e-08
1545.056,2.50224694e-08
1545.057,2.5049598e-08
1545.058,2.49287559e-08
1545.059,2.48005172e-08
1545.06,2.49250576e-08
1545.061,2.48917651e-08
1545.062,2.49743799e-08
1545.063,2.50421976e-08
1545.064,2.48695713e-08
1545.065,2.49398546e-08
1545.066,2.50052068e-08
1545.067,2.49657468e-08
1545.068,2.50089052e-08
1545.069,2.49953409e-08
1545.07,2.4901631e-08
1545.071,2.49484842e-08
1545.072,2.48375116e-08
1545.073,2.48818992e-08
1545.074,2.50779557e-08
1545.075,2.49262904e-08
1545.076,2.49768455e-08
1545.077,2.50545291e-08
1545.078,2.50261678e-08
1545.079,2.50421976e-08
1545.08,2.51100154e-08
1545.081,2.50989203e-08
1545.082,2.52703138e-08
1545.083,2.51248125e-08
1545.084,2.50582275e-08
1545.085,2.52407197e-08
1545.086,2.5112481e-08
1545.087,2.50816576e-08
1545.088,2.51334455e-08
1545.089,2.51346783e-08
1545.09,2.52148276e-08
1545.091,2.51913974e-08
1545.092,2.50261678e-08
1545.093,2.51950958e-08
1545.094,2.53085375e-08
1545.095,2.54034838e-08
1545.096,2.53603289e-08
1545.097,2.53664929e-08
1545.098,2.53307348e-08
1545.099,2.52592152e-08
1545.1,2.5335666e-08
1545.101,2.53405972e-08
1545.102,2.53245673e-08
1545.103,2.53553942e-08
1545.104,2.52616843e-08
1545.105,2.52222243e-08
1545.106,2.52727794e-08
1545.107,2.51137138e-08
1545.108,2.51568721e-08
1545.109,2.5260448e-08
1545.11,2.5233323e-08
1545.111,2.52098928e-08
1545.112,2.51161829e-08
1545.113,2.51457735e-08
1545.114,2.52283883e-08
1545.115,2.52320902e-08
1545.116,2.52518184e-08
1545.117,2.52283883e-08
1545.118,2.51371439e-08
1545.119,2.50742573e-08
1545.12,2.50471288e-08
1545.121,2.51371439e-08
1545.122,2.50779557e-08
1545.123,2.52567496e-08
1545.124,2.54762362e-08
1545.125,2.54269139e-08
1545.126,2.5483633e-08
1545.127,2.53689585e-08
1545.128,2.53627945e-08
1545.129,2.52715466e-08
1545.13,2.52259227e-08
1545.131,2.52912749e-08
1545.132,2.51050842e-08
1545.133,2.50557619e-08
1545.134,2.50791885e-08
1545.135,2.50828904e-08
1545.136,2.52308574e-08
1545.137,2.5193863e-08
1545.138,2.51445407e-08
1545.139,2.51149501e-08
1545.14,2.50138363e-08
1545.141,2.49953409e-08
1545.142,2.51038514e-08
1545.143,2.51741348e-08
1545.144,2.50989203e-08
1545.145,2.51359111e-08
1545.146,2.5024935e-08
1545.147,2.49879442e-08
1545.148,2.51149501e-08
1545.149,2.50089052e-08
1545.15,2.50680934e-08
1545.151,2.51050842e-08
1545.152,2.49275232e-08
1545.153,2.49891769e-08
1545.154,2.49361563e-08
1545.155,2.49040966e-08
