Wavelength (nm),Power (W)
1544.5,1.04539845e-06
1544.505,1.0559304e-06
1544.51,1.05692175e-06
1544.515,1.05803679e-06
1544.52,1.04886772e-06
1544.525,1.05370009e-06
1544.53,1.05469144e-06
1544.535,1.05146978e-06
1544.54,1.05716936e-06
1544.545,1.05493905e-06
1544.55,1.05023082e-06
1544.555,1.06138236e-06
1544.56,1.05097411e-06
1544.565,1.05469144e-06
1544.57,1.05939989e-06
1544.575,1.06881657e-06
1544.58,1.0624974e-06
1544.585,1.06584298e-06
1544.59,1.06646235e-06
1544.595,1.06410812e-06
1544.6,1.07464029e-06
1544.605,1.07129472e-06
1544.61,1.0731535e-06
1544.615,1.07649885e-06
1544.62,1.07488813e-06
1544.625,1.07910091e-06
1544.63,1.06633865e-06
1544.635,1.07278174e-06
1544.64,1.08207473e-06
1544.645,1.08170298e-06
1544.65,1.07736628e-06
1544.655,1.07872916e-06
1544.66,1.08603967e-06
1544.665,1.07203823e-06
1544.67,1.07203823e-06
1544.675,1.07885307e-06
1544.68,1.07129472e-06
1544.685,1.07761412e-06
1544.69,1.07587925e-06
1544.695,1.06113453e-06
1544.7,1.07079927e-06
1544.705,1.07389678e-06
1544.71,1.05382401e-06
1544.715,1.06138236e-06
1544.72,1.0616302e-06
1544.725,1.05890422e-06
1544.73,1.05840854e-06
1544.735,1.0616302e-06
1544.74,1.0444071e-06
1544.745,1.0481242e-06
1544.75,1.05419576e-06
1544.755,1.04539845e-06
1544.76,1.0544436e-06
1544.765,1.0415572e-06
1544.77,1.04415926e-06
1544.775,1.05357617e-06
1544.78,1.04800029e-06
1544.785,1.05146978e-06
1544.79,1.05902814e-06
1544.795,1.05134586e-06
1544.8,1.05394793e-06
1544.805,1.06138236e-06
1544.81,1.06014318e-06
1544.815,1.05840854e-06
1544.82,1.06187781e-06
1544.825,1.05208937e-06
1544.83,1.06993184e-06
1544.835,1.06807329e-06
1544.84,1.06856896e-06
1544.845,1.07439246e-06
1544.85,1.07625101e-06
1544.855,1.06881657e-06
1544.86,1.085544e-06
1544.865,1.08244649e-06
1544.87,1.07996834e-06
1544.875,1.08219865e-06
1544.88,1.08802215e-06
1544.885,1.08616359e-06
1544.89,1.08591576e-06
1544.895,1.09310236e-06
1544.9,1.09582834e-06
1544.905,1.0964477e-06
1544.91,1.09211101e-06
1544.915,1.09111988e-06
1544.92,1.07240999e-06
1544.925,1.07191431e-06
1544.93,1.08318977e-06
1544.935,1.08232257e-06
1544.94,1.07575534e-06
1544.945,1.07823348e-06
1544.95,1.08727863e-06
1544.955,1.06869265e-06
1544.96,1.07055143e-06
1544.965,1.07711844e-06
1544.97,1.07501205e-06
1544.975,1.06980792e-06
1544.98,1.06373659e-06
1544.985,1.06150628e-06
1544.99,1.07253391e-06
1544.995,1.06757761e-06
1545.0,1.05816071e-06
1545.005,1.06559514e-06
1545.01,1.06237349e-06
1545.015,1.05766503e-06
1545.02,1.0596475e-06
1545.025,1.05729328e-06
1545.03,1.05506297e-06
1545.035,1.06472771e-06
1545.04,1.06918833e-06
1545.045,1.06423204e-06
1545.05,1.06324092e-06
1545.055,1.06993184e-06
1545.06,1.08033987e-06
1545.065,1.07575534e-06
1545.07,1.07216215e-06
1545.075,1.08430504e-06
1545.08,1.08504832e-06
1545.085,1.07464029e-06
1545.09,1.08442896e-06
1545.095,1.09136772e-06
1545.1,1.08517224e-06
1545.105,1.0942174e-06
1545.11,1.09545658e-06
1545.115,1.09099597e-06
1545.12,1.09235884e-06
1545.125,1.08789823e-06
1545.13,1.08752647e-06
1545.135,1.09917369e-06
1545.14,1.09000462e-06
1545.145,1.08938502e-06
1545.15,1.09595226e-06
1545.155,1.09297844e-06
1545.16,1.08591576e-06
1545.165,1.0898807e-06
1545.17,1.08616359e-06
1545.175,1.09087205e-06
1545.18,1.08343761e-06
1545.185,1.09607618e-06
1545.19,1.09248276e-06
1545.195,1.07612709e-06
