Wavelength (nm),Power (W)
1550.0,1.04477886e-06
1550.0001,1.04477886e-06
1550.0002,1.04477886e-06
1550.0003,1.04614173e-06
1550.0004,1.04601781e-06
1550.0005,1.04576998e-06
1550.0006,1.04775268e-06
1550.0007,1.0458939e-06
1550.0008,1.04663741e-06
1550.0009,1.04515061e-06
1550.001,1.04688525e-06
1550.0011,1.04403534e-06
1550.0012,1.04713308e-06
1550.0013,1.04539845e-06
1550.0014,1.04713308e-06
1550.0015,1.04564629e-06
1550.0016,1.04279638e-06
1550.0017,1.04316814e-06
1550.0018,1.04329206e-06
1550.0019,1.04626565e-06
1550.002,1.0429203e-06
1550.0021,1.04614173e-06
1550.0022,1.04502669e-06
1550.0023,1.04279638e-06
1550.0024,1.04601781e-06
1550.0025,1.04415926e-06
1550.0026,1.04353967e-06
1550.0027,1.0458939e-06
1550.0028,1.04465494e-06
1550.0029,1.04651349e-06
1550.003,1.04329206e-06
1550.0031,1.04527453e-06
1550.0032,1.04663741e-06
1550.0033,1.04391142e-06
1550.0034,1.04502669e-06
1550.0035,1.04428318e-06
1550.0036,1.04391142e-06
1550.0037,1.04366359e-06
1550.0038,1.04428318e-06
1550.0039,1.04205287e-06
1550.004,1.04502669e-06
1550.0041,1.04614173e-06
1550.0042,1.04366359e-06
1550.0043,1.0429203e-06
1550.0044,1.04366359e-06
1550.0045,1.04564629e-06
1550.0046,1.0429203e-06
1550.0047,1.04254855e-06
1550.0048,1.04391142e-06
1550.0049,1.04453102e-06
1550.005,1.04527453e-06
1550.0051,1.04465494e-06
1550.0052,1.04601781e-06
1550.0053,1.0444071e-06
1550.0054,1.04279638e-06
1550.0055,1.04539845e-06
1550.0056,1.04428318e-06
1550.0057,1.04341575e-06
1550.0058,1.04601781e-06
1550.0059,1.04428318e-06
1550.006,1.04626565e-06
1550.0061,1.04750484e-06
1550.0062,1.04762876e-06
1550.0063,1.04552237e-06
1550.0064,1.04366359e-06
1550.0065,1.04564629e-06
1550.0066,1.04465494e-06
1550.0067,1.04106175e-06
1550.0068,1.04254855e-06
1550.0069,1.04391142e-06
1550.007,1.04738092e-06
1550.0071,1.04316814e-06
1550.0072,1.04068999e-06
1550.0073,1.04316814e-06
1550.0074,1.04477886e-06
1550.0075,1.04663741e-06
1550.0076,1.04353967e-06
1550.0077,1.04502669e-06
1550.0078,1.04515061e-06
1550.0079,1.04552237e-06
1550.008,1.04316814e-06
1550.0081,1.0415572e-06
1550.0082,1.04366359e-06
1550.0083,1.04527453e-06
1550.0084,1.04502669e-06
1550.0085,1.04502669e-06
1550.0086,1.04415926e-06
1550.0087,1.04477886e-06
1550.0088,1.04192895e-06
1550.0089,1.03895513e-06
1550.009,1.04353967e-06
1550.0091,1.04738092e-06
1550.0092,1.04911555e-06
1550.0093,1.04391142e-06
1550.0094,1.04651349e-06
1550.0095,1.04651349e-06
1550.0096,1.04564629e-06
1550.0097,1.03982256e-06
1550.0098,1.04490277e-06
1550.0099,1.04316814e-06
1550.01,1.04539845e-06
1550.0101,1.04564629e-06
1550.0102,1.04403534e-06
1550.0103,1.04601781e-06
1550.0104,1.04477886e-06
1550.0105,1.03982256e-06
1550.0106,1.0429203e-06
1550.0107,1.04614173e-06
1550.0108,1.04552237e-06
1550.0109,1.04267247e-06
1550.011,1.04019432e-06
1550.0111,1.04143328e-06
1550.0112,1.04676133e-06
1550.0113,1.04539845e-06
1550.0114,1.04180504e-06
1550.0115,1.04341575e-06
1550.0116,1.04428318e-06
1550.0117,1.04527453e-06
1550.0118,1.04081391e-06
1550.0119,1.04143328e-06
1550.012,1.04329206e-06
1550.0121,1.04663741e-06
1550.0122,1.04453102e-06
1550.0123,1.04192895e-06
1550.0124,1.04168112e-06
1550.0125,1.04378751e-06
1550.0126,1.04366359e-06
1550.0127,1.04168112e-06
1550.0128,1.04143328e-06
1550.0129,1.04465494e-06
1550.013,1.04242463e-06
1550.0131,1.04415926e-06
1550.0132,1.04304422e-06
1550.0133,1.04527453e-06
1550.0134,1.04242463e-06
1550.0135,1.04081391e-06
1550.0136,1.04353967e-06
1550.0137,1.04465494e-06
1550.0138,1.04267247e-06
1550.0139,1.04217679e-06
1550.014,1.04341575e-06
1550.0141,1.04056608e-06
1550.0142,1.04267247e-06
1550.0143,1.04341575e-06
1550.0144,1.0458939e-06
1550.0145,1.04415926e-06
1550.0146,1.04341575e-06
1550.0147,1.04081391e-06
1550.0148,1.04217679e-06
1550.0149,1.04415926e-06
1550.015,1.04068999e-06
1550.0151,1.03982256e-06
1550.0152,1.03932689e-06
1550.0153,1.04316814e-06
1550.0154,1.04143328e-06
1550.0155,1.04316814e-06
1550.0156,1.04316814e-06
1550.0157,1.04341575e-06
1550.0158,1.04279638e-06
1550.0159,1.04267247e-06
1550.016,1.04081391e-06
1550.0161,1.04093783e-06
1550.0162,1.04168112e-06
1550.0163,1.0429203e-06
1550.0164,1.04453102e-06
1550.0165,1.04068999e-06
1550.0166,1.03969865e-06
1550.0167,1.04019432e-06
1550.0168,1.0415572e-06
1550.0169,1.04267247e-06
1550.017,1.04106175e-06
1550.0171,1.04279638e-06
1550.0172,1.04279638e-06
1550.0173,1.04180504e-06
1550.0174,1.04093783e-06
1550.0175,1.04415926e-06
1550.0176,1.04366359e-06
1550.0177,1.03982256e-06
1550.0178,1.04267247e-06
1550.0179,1.04254855e-06
1550.018,1.04279638e-06
1550.0181,1.0458939e-06
1550.0182,1.04353967e-06
1550.0183,1.04031824e-06
1550.0184,1.03759226e-06
1550.0185,1.04044216e-06
1550.0186,1.04019432e-06
1550.0187,1.04056608e-06
1550.0188,1.03883121e-06
1550.0189,1.04304422e-06
1550.019,1.0415572e-06
1550.0191,1.04106175e-06
1550.0192,1.0400704e-06
1550.0193,1.04081391e-06
1550.0194,1.04267247e-06
1550.0195,1.04106175e-06
1550.0196,1.04242463e-06
1550.0197,1.03920297e-06
1550.0198,1.04254855e-06
1550.0199,1.04118544e-06
1550.02,1.04168112e-06
1550.0201,1.04106175e-06
1550.0202,1.0400704e-06
1550.0203,1.04106175e-06
1550.0204,1.04118544e-06
1550.0205,1.04106175e-06
1550.0206,1.03994648e-06
1550.0207,1.04217679e-06
1550.0208,1.03796401e-06
1550.0209,1.04044216e-06
1550.021,1.04118544e-06
1550.0211,1.04230071e-06
1550.0212,1.04230071e-06
1550.0213,1.03907905e-06
1550.0214,1.04205287e-06
1550.0215,1.04130936e-06
1550.0216,1.04118544e-06
1550.0217,1.03821185e-06
1550.0218,1.0415572e-06
1550.0219,1.03833577e-06
1550.022,1.03895513e-06
1550.0221,1.03895513e-06
1550.0222,1.03945081e-06
1550.0223,1.04192895e-06
1550.0224,1.04031824e-06
1550.0225,1.04143328e-06
1550.0226,1.04192895e-06
1550.0227,1.04143328e-06
1550.0228,1.03796401e-06
1550.0229,1.03808793e-06
1550.023,1.03982256e-06
1550.0231,1.03920297e-06
1550.0232,1.04143328e-06
1550.0233,1.04279638e-06
1550.0234,1.04044216e-06
1550.0235,1.03883121e-06
1550.0236,1.03833577e-06
1550.0237,1.04242463e-06
1550.0238,1.04180504e-06
1550.0239,1.04118544e-06
1550.024,1.04093783e-06
1550.0241,1.03969865e-06
1550.0242,1.03883121e-06
1550.0243,1.03746834e-06
1550.0244,1.03994648e-06
1550.0245,1.04143328e-06
1550.0246,1.04217679e-06
1550.0247,1.03920297e-06
1550.0248,1.03920297e-06
1550.0249,1.04118544e-06
1550.025,1.04031824e-06
1550.0251,1.03994648e-06
1550.0252,1.0363533e-06
1550.0253,1.03845969e-06
1550.0254,1.04106175e-06
1550.0255,1.04143328e-06
1550.0256,1.03994648e-06
1550.0257,1.04019432e-06
1550.0258,1.04118544e-06
1550.0259,1.04044216e-06
1550.026,1.03907905e-06
1550.0261,1.03895513e-06
1550.0262,1.0400704e-06
1550.0263,1.04143328e-06
1550.0264,1.04044216e-06
1550.0265,1.04230071e-06
1550.0266,1.04217679e-06
1550.0267,1.03808793e-06
1550.0268,1.03907905e-06
1550.0269,1.03734442e-06
1550.027,1.03734442e-06
1550.0271,1.03895513e-06
1550.0272,1.03845969e-06
1550.0273,1.03548587e-06
1550.0274,1.03833577e-06
1550.0275,1.03932689e-06
1550.0276,1.04056608e-06
1550.0277,1.04068999e-06
1550.0278,1.0400704e-06
1550.0279,1.04068999e-06
1550.028,1.03932689e-06
1550.0281,1.03784009e-06
1550.0282,1.03932689e-06
1550.0283,1.04019432e-06
1550.0284,1.04106175e-06
1550.0285,1.03622938e-06
1550.0286,1.0372205e-06
1550.0287,1.0385836e-06
1550.0288,1.0400704e-06
1550.0289,1.03746834e-06
1550.029,1.03883121e-06
1550.0291,1.04019432e-06
1550.0292,1.04130936e-06
1550.0293,1.04168112e-06
1550.0294,1.04056608e-06
1550.0295,1.03883121e-06
1550.0296,1.03784009e-06
1550.0297,1.04019432e-06
1550.0298,1.03808793e-06
1550.0299,1.03969865e-06
1550.03,1.04143328e-06
1550.0301,1.04217679e-06
1550.0302,1.03994648e-06
1550.0303,1.03945081e-06
1550.0304,1.03796401e-06
1550.0305,1.04056608e-06
1550.0306,1.03883121e-06
1550.0307,1.03895513e-06
1550.0308,1.03759226e-06
1550.0309,1.03771617e-06
1550.031,1.03523803e-06
1550.0311,1.03883121e-06
1550.0312,1.03647699e-06
1550.0313,1.03796401e-06
1550.0314,1.03945081e-06
1550.0315,1.04056608e-06
1550.0316,1.03883121e-06
1550.0317,1.03945081e-06
1550.0318,1.03771617e-06
1550.0319,1.03784009e-06
1550.032,1.03969865e-06
1550.0321,1.03907905e-06
1550.0322,1.03808793e-06
1550.0323,1.03684874e-06
1550.0324,1.03622938e-06
1550.0325,1.03969865e-06
1550.0326,1.03907905e-06
1550.0327,1.03932689e-06
1550.0328,1.03845969e-06
1550.0329,1.03945081e-06
1550.033,1.03821185e-06
1550.0331,1.03808793e-06
1550.0332,1.03746834e-06
1550.0333,1.03808793e-06
1550.0334,1.03759226e-06
1550.0335,1.03684874e-06
1550.0336,1.04068999e-06
1550.0337,1.03870752e-06
1550.0338,1.03907905e-06
1550.0339,1.03833577e-06
1550.034,1.03486627e-06
1550.0341,1.04106175e-06
1550.0342,1.04081391e-06
1550.0343,1.04192895e-06
1550.0344,1.03536195e-06
1550.0345,1.0363533e-06
1550.0346,1.03845969e-06
1550.0347,1.03697266e-06
1550.0348,1.03746834e-06
1550.0349,1.03548587e-06
1550.035,1.03709658e-06
1550.0351,1.03883121e-06
1550.0352,1.0372205e-06
1550.0353,1.03399907e-06
1550.0354,1.03709658e-06
1550.0355,1.03932689e-06
1550.0356,1.03275988e-06
1550.0357,1.03486627e-06
1550.0358,1.0372205e-06
1550.0359,1.03845969e-06
1550.036,1.03932689e-06
1550.0361,1.03672483e-06
1550.0362,1.03598154e-06
1550.0363,1.03746834e-06
1550.0364,1.03759226e-06
1550.0365,1.03536195e-06
1550.0366,1.03734442e-06
1550.0367,1.03697266e-06
1550.0368,1.03771617e-06
1550.0369,1.0372205e-06
1550.037,1.03771617e-06
1550.0371,1.03759226e-06
1550.0372,1.03660091e-06
1550.0373,1.03511411e-06
1550.0374,1.03672483e-06
1550.0375,1.03833577e-06
1550.0376,1.04130936e-06
1550.0377,1.03920297e-06
1550.0378,1.03672483e-06
1550.0379,1.0372205e-06
1550.038,1.03771617e-06
1550.0381,1.03672483e-06
1550.0382,1.03610546e-06
1550.0383,1.03709658e-06
1550.0384,1.0372205e-06
1550.0385,1.03697266e-06
1550.0386,1.03920297e-06
1550.0387,1.03746834e-06
1550.0388,1.03548587e-06
