Wavelength (nm),Power (W)
1547.5,2.4949793e-06
1547.5005,2.4934925e-06
1547.501,2.50030735e-06
1547.5015,2.50365269e-06
1547.502,2.50315725e-06
1547.5025,2.50278549e-06
1547.503,2.50390053e-06
1547.5035,2.50452013e-06
1547.504,2.50365269e-06
1547.5045,2.5087329e-06
1547.505,2.50836115e-06
1547.5055,2.50699827e-06
1547.506,2.505883e-06
1547.5065,2.51083929e-06
1547.507,2.50860899e-06
1547.5075,2.5065026e-06
1547.508,2.5078657e-06
1547.5085,2.50600692e-06
1547.509,2.50253765e-06
1547.5095,2.50811331e-06
1547.51,2.50526364e-06
1547.5105,2.50575908e-06
1547.511,2.50984817e-06
1547.5115,2.50885682e-06
1547.512,2.50898074e-06
1547.5125,2.5087329e-06
1547.513,2.50774178e-06
1547.5135,2.50476796e-06
1547.514,2.50947642e-06
1547.5145,2.51009601e-06
1547.515,2.50898074e-06
1547.5155,2.5122024e-06
1547.516,2.51331744e-06
1547.5165,2.51083929e-06
1547.517,2.50662652e-06
1547.5175,2.5078657e-06
1547.518,2.50551147e-06
1547.5185,2.51245024e-06
1547.519,2.51356528e-06
1547.5195,2.51381312e-06
1547.52,2.51257393e-06
1547.5205,2.51269785e-06
1547.521,2.51393703e-06
1547.5215,2.51430879e-06
1547.522,2.51703477e-06
1547.5225,2.50947642e-06
1547.523,2.51430879e-06
1547.5235,2.51554775e-06
1547.524,2.51492816e-06
1547.5245,2.5159195e-06
1547.525,2.51331744e-06
1547.5255,2.5159195e-06
1547.526,2.51542383e-06
1547.5265,2.51430879e-06
1547.527,2.51678694e-06
1547.5275,2.51765414e-06
1547.528,2.51455663e-06
1547.5285,2.51579559e-06
1547.529,2.51517599e-06
1547.5295,2.51814981e-06
1547.53,2.5208758e-06
1547.5305,2.51715846e-06
1547.531,2.51505207e-06
1547.5315,2.5202562e-06
1547.532,2.51505207e-06
1547.5325,2.51938877e-06
1547.533,2.51864549e-06
1547.5335,2.51839765e-06
1547.534,2.51901724e-06
1547.5345,2.51579559e-06
1547.535,2.521743e-06
1547.5355,2.52112363e-06
1547.536,2.5208758e-06
1547.5365,2.51517599e-06
1547.537,2.51753022e-06
1547.5375,2.52099971e-06
1547.538,2.51753022e-06
1547.5385,2.51852157e-06
1547.539,2.52149539e-06
1547.5395,2.52038012e-06
1547.54,2.52013228e-06
1547.5405,2.51814981e-06
1547.541,2.51814981e-06
1547.5415,2.52285827e-06
1547.542,2.52050404e-06
1547.5425,2.52335394e-06
1547.543,2.51914116e-06
1547.5435,2.51765414e-06
1547.544,2.5202562e-06
1547.5445,2.51876941e-06
1547.545,2.52360178e-06
1547.5455,2.52137147e-06
1547.546,2.52211476e-06
1547.5465,2.52000837e-06
1547.547,2.51753022e-06
1547.5475,2.52434506e-06
1547.548,2.51802589e-06
1547.5485,2.52223867e-06
1547.549,2.51790198e-06
1547.5495,2.52013228e-06
1547.55,2.52112363e-06
1547.5505,2.52186692e-06
1547.551,2.51963661e-06
1547.5515,2.51976053e-06
1547.552,2.52211476e-06
1547.5525,2.51777806e-06
1547.553,2.5208758e-06
1547.5535,2.51914116e-06
1547.554,2.51963661e-06
1547.5545,2.52112363e-06
1547.555,2.52161931e-06
1547.5555,2.52236259e-06
1547.556,2.52149539e-06
1547.5565,2.51914116e-06
1547.557,2.51951269e-06
1547.5575,2.51963661e-06
1547.558,2.51926508e-06
1547.5585,2.51938877e-06
1547.559,2.52199084e-06
1547.5595,2.52112363e-06
1547.56,2.521743e-06
1547.5605,2.52248651e-06
