Wavelength (nm),Power (W)
1535.0,1.17711079e-06
1535.005,1.1778543e-06
1535.01,1.18194316e-06
1535.015,1.17946502e-06
1535.02,1.17921718e-06
1535.025,1.17983677e-06
1535.03,1.18144749e-06
1535.035,1.18033245e-06
1535.04,1.18095204e-06
1535.045,1.18268667e-06
1535.05,1.18119988e-06
1535.055,1.18181924e-06
1535.06,1.18615594e-06
1535.065,1.18268667e-06
1535.07,1.18603202e-06
1535.075,1.18516482e-06
1535.08,1.18925368e-06
1535.085,1.18454523e-06
1535.09,1.19420997e-06
1535.095,1.19495348e-06
1535.1,1.19420997e-06
1535.105,1.19259926e-06
1535.11,1.19420997e-06
1535.115,1.19854667e-06
1535.12,1.19569677e-06
1535.125,1.1974314e-06
1535.13,1.1974314e-06
1535.135,1.1974314e-06
1535.14,1.19458173e-06
1535.145,1.19929018e-06
1535.15,1.19557285e-06
1535.155,1.19829883e-06
1535.16,1.1974314e-06
1535.165,1.1994141e-06
1535.17,1.19631636e-06
1535.175,1.19966194e-06
1535.18,1.19693595e-06
1535.185,1.19990955e-06
1535.19,1.1994141e-06
1535.195,1.19842275e-06
1535.2,1.20127265e-06
1535.205,1.19990955e-06
1535.21,1.20040522e-06
1535.215,1.1994141e-06
1535.22,1.20114873e-06
1535.225,1.19817491e-06
1535.23,1.20077698e-06
1535.235,1.19792708e-06
1535.24,1.19767924e-06
1535.245,1.198051e-06
1535.25,1.19879451e-06
1535.255,1.19767924e-06
1535.26,1.19879451e-06
1535.265,1.1950774e-06
1535.27,1.1965642e-06
1535.275,1.19829883e-06
1535.28,1.19693595e-06
1535.285,1.19705987e-06
1535.29,1.19990955e-06
1535.295,1.20003347e-06
1535.3,1.19346646e-06
1535.305,1.19904234e-06
1535.31,1.19817491e-06
1535.315,1.19458173e-06
1535.32,1.19247534e-06
1535.325,1.1950774e-06
1535.33,1.19420997e-06
1535.335,1.1937143e-06
1535.34,1.19074048e-06
1535.345,1.19408605e-06
1535.35,1.19235142e-06
1535.355,1.19359038e-06
1535.36,1.19284687e-06
1535.365,1.19631636e-06
1535.37,1.1950774e-06
1535.375,1.19569677e-06
1535.38,1.19792708e-06
1535.385,1.19755532e-06
1535.39,1.19990955e-06
1535.395,1.198051e-06
1535.4,1.20065306e-06
1535.405,1.19953802e-06
1535.41,1.20213986e-06
1535.415,1.19990955e-06
1535.42,1.20065306e-06
1535.425,1.20015739e-06
1535.43,1.20238769e-06
1535.435,1.19867059e-06
1535.44,1.2002813e-06
1535.445,1.20040522e-06
1535.45,1.19817491e-06
1535.455,1.19953802e-06
1535.46,1.19792708e-06
1535.465,1.20003347e-06
1535.47,1.20015739e-06
1535.475,1.19904234e-06
1535.48,1.20052914e-06
1535.485,1.2009009e-06
1535.49,1.20300729e-06
1535.495,1.20003347e-06
1535.5,1.20226377e-06
1535.505,1.20325512e-06
1535.51,1.20152049e-06
1535.515,1.20127265e-06
1535.52,1.20139657e-06
1535.525,1.20412255e-06
1535.53,1.20015739e-06
1535.535,1.20362688e-06
1535.54,1.20152049e-06
1535.545,1.20424647e-06
1535.55,1.20226377e-06
1535.555,1.20560935e-06
1535.56,1.20722007e-06
1535.565,1.20796358e-06
1535.57,1.20635286e-06
1535.575,1.20870709e-06
1535.58,1.20870709e-06
1535.585,1.20697223e-06
1535.59,1.20870709e-06
1535.595,1.21143285e-06
1535.6,1.20870709e-06
1535.605,1.21044172e-06
1535.61,1.20994605e-06
1535.615,1.21267203e-06
1535.62,1.20945037e-06
1535.625,1.20957429e-06
1535.63,1.21019389e-06
1535.635,1.20722007e-06
1535.64,1.21143285e-06
1535.645,1.20858317e-06
1535.65,1.21081348e-06
1535.655,1.21019389e-06
1535.66,1.21006997e-06
1535.665,1.21242419e-06
1535.67,1.20870709e-06
