Wavelength (nm),Power (W)
1549.0,4.19757988e-08
1549.005,3.97476612e-08
1549.01,2.13935749e-08
1549.015,2.10643485e-08
1549.02,1.30913884e-08
1549.025,1.38583518e-08
1549.03,7.02227343e-09
1549.035,8.63511485e-09
1549.04,5.15048892e-09
1549.045,4.17267376e-09
1549.05,8.78061446e-09
1549.055,9.04695607e-09
1549.06,8.49701198e-09
1549.065,1.99028065e-08
1549.07,1.36696938e-08
1549.075,2.69238463e-08
1549.08,4.66490917e-08
1549.085,4.19683985e-08
1549.09,6.96897757e-08
1549.095,8.43343599e-08
1549.1,7.750522e-08
1549.105,9.29238553e-08
1549.11,1.2880497e-07
1549.115,1.11551074e-07
1549.12,1.61065529e-07
1549.125,1.58893172e-07
1549.13,1.66371521e-07
1549.135,2.1340152e-07
1549.14,2.11491354e-07
1549.145,2.42278702e-07
1549.15,2.29619175e-07
1549.155,2.67984774e-07
1549.16,2.9615029e-07
1549.165,2.90956677e-07
1549.17,3.55827297e-07
1549.175,3.32206184e-07
1549.18,3.99885892e-07
1549.185,4.02807359e-07
1549.19,4.04917273e-07
1549.195,4.61248362e-07
1549.2,4.63008689e-07
1549.205,4.84744646e-07
1549.21,4.8586827e-07
1549.215,5.1932733e-07
1549.22,5.17229864e-07
1549.225,5.31674743e-07
1549.23,5.94255255e-07
1549.235,6.01317936e-07
1549.24,5.89670719e-07
1549.245,6.17549574e-07
1549.25,6.16310615e-07
1549.255,6.22258028e-07
1549.26,6.64262359e-07
1549.265,6.64262359e-07
1549.27,6.93132563e-07
1549.275,6.8470689e-07
1549.28,7.19152865e-07
1549.285,7.33278227e-07
1549.29,7.40588632e-07
1549.295,7.51120695e-07
1549.3,7.5570523e-07
1549.305,7.75530282e-07
1549.31,7.63883065e-07
1549.315,7.78008427e-07
1549.32,8.02789657e-07
1549.325,7.90151205e-07
1549.33,8.23358107e-07
1549.335,8.05391721e-07
1549.34,8.39961615e-07
1549.345,8.58671513e-07
1549.35,8.46528621e-07
1549.355,8.79239963e-07
1549.36,8.75398825e-07
1549.365,8.8778944e-07
1549.37,8.94604284e-07
1549.375,8.94108723e-07
1549.38,9.13314182e-07
1549.385,9.15916246e-07
1549.39,9.30041608e-07
1549.395,9.25580878e-07
1549.4,9.36856452e-07
1549.405,9.38715004e-07
1549.41,9.56185886e-07
1549.415,9.53335928e-07
1549.42,9.56309805e-07
1549.425,9.66098241e-07
1549.43,9.64735364e-07
1549.435,9.75391231e-07
1549.44,9.73284841e-07
1549.445,9.87781959e-07
1549.45,9.98809583e-07
1549.455,9.94348966e-07
1549.46,1.00128773e-06
1549.465,1.00364196e-06
1549.47,1.004757e-06
1549.475,1.01615638e-06
1549.48,1.01628029e-06
1549.485,1.02495392e-06
1549.49,1.01838668e-06
1549.495,1.0343706e-06
1549.5,1.02520153e-06
1549.505,1.0400704e-06
1549.51,1.04366359e-06
1549.515,1.04217679e-06
1549.52,1.04948731e-06
1549.525,1.0481242e-06
1549.53,1.05555864e-06
1549.535,1.05109802e-06
1549.54,1.05493905e-06
1549.545,1.06658626e-06
1549.55,1.06435596e-06
1549.555,1.07079927e-06
1549.56,1.06956008e-06
1549.565,1.07216215e-06
1549.57,1.07724236e-06
1549.575,1.07984442e-06
1549.58,1.08418112e-06
1549.585,1.08380937e-06
1549.59,1.08616359e-06
1549.595,1.08752647e-06
1549.6,1.09496091e-06
1549.605,1.08703102e-06
1549.61,1.0898807e-06
1549.615,1.09917369e-06
1549.62,1.09620009e-06
1549.625,1.09805865e-06
1549.63,1.09855409e-06
1549.635,1.10251926e-06
1549.64,1.10103224e-06
1549.645,1.0999172e-06
1549.65,1.10474957e-06
1549.655,1.10499741e-06
1549.66,1.10673204e-06
1549.665,1.107971e-06
1549.67,1.11193617e-06
1549.675,1.11267946e-06
1549.68,1.1186271e-06
1549.685,1.12184853e-06
1549.69,1.11837926e-06
1549.695,1.12928296e-06
1549.7,1.12767225e-06
1549.705,1.1352306e-06
1549.71,1.13176111e-06
1549.715,1.1367174e-06
1549.72,1.14018667e-06
1549.725,1.13969122e-06
1549.73,1.1353543e-06
1549.735,1.1352306e-06
1549.74,1.14910813e-06
1549.745,1.14625823e-06
1549.75,1.14662998e-06
1549.755,1.15282523e-06
1549.76,1.14774502e-06
1549.765,1.15815328e-06
1549.77,1.15443595e-06
1549.775,1.1554273e-06
1549.78,1.16286174e-06
1549.785,1.15468379e-06
1549.79,1.1606312e-06
1549.795,1.16434853e-06
1549.8,1.16447245e-06
1549.805,1.16372894e-06
1549.81,1.16831347e-06
1549.815,1.17029595e-06
1549.82,1.16769388e-06
