Wavelength (nm),Power (W)
1510.0,7.61167573e-09
1510.25,7.69305775e-09
1510.5,7.55618768e-09
1510.75,7.25285521e-09
1511.0,7.32067296e-09
1511.25,7.33916838e-09
1511.5,7.32067296e-09
1511.75,7.23559257e-09
1512.0,7.2121642e-09
1512.25,7.24915505e-09
1512.5,7.00377623e-09
1512.75,7.30217753e-09
1513.0,7.32190575e-09
1513.25,7.4193176e-09
1513.5,7.43781303e-09
1513.75,7.89527821e-09
1514.0,8.47235082e-09
1514.25,8.47974935e-09
1514.5,8.32931502e-09
1514.75,8.25779711e-09
1515.0,8.25286595e-09
1515.25,9.5611421e-09
1515.5,1.01838369e-08
1515.75,1.00790265e-08
1516.0,9.87680426e-09
1516.25,9.89776705e-09
1516.5,9.89160132e-09
1516.75,1.00642294e-08
1517.0,1.16314469e-08
1517.25,1.20519212e-08
1517.5,1.19606733e-08
1517.75,1.17868124e-08
1518.0,1.16943335e-08
1518.25,1.24736266e-08
1518.5,1.27498323e-08
1518.75,1.24908892e-08
1519.0,1.23133299e-08
1519.25,1.22960655e-08
1519.5,1.24230715e-08
1519.75,1.14637517e-08
1520.0,1.10099849e-08
1520.25,1.07917346e-08
1520.5,1.05488214e-08
1520.75,1.05290932e-08
1521.0,1.08373568e-08
1521.25,1.10334133e-08
1521.5,1.09434e-08
1521.75,1.02504218e-08
1522.0,1.02689173e-08
1522.25,1.14933441e-08
1522.5,1.49089168e-08
1522.75,1.53059645e-08
1523.0,1.53885793e-08
1523.25,1.55932653e-08
1523.5,1.53232271e-08
1523.75,1.71062311e-08
1524.0,1.77264567e-08
1524.25,1.78411312e-08
1524.5,1.76968662e-08
1524.75,1.75698602e-08
1525.0,1.77424866e-08
1525.25,1.79471762e-08
1525.5,1.7842364e-08
1525.75,1.81358324e-08
1526.0,1.82073521e-08
1526.25,1.79681372e-08
1526.5,1.78127735e-08
1526.75,1.81000743e-08
1527.0,1.93651921e-08
1527.25,1.93799892e-08
1527.5,1.91481746e-08
1527.75,1.92098284e-08
1528.0,1.93725924e-08
1528.25,1.90754257e-08
1528.5,1.91000851e-08
1528.75,1.9151873e-08
1529.0,2.21531415e-08
1529.25,2.59645248e-08
1529.5,2.59484949e-08
1529.75,2.59756234e-08
1530.0,2.63060826e-08
1530.25,2.63480082e-08
1530.5,2.63048499e-08
1530.75,2.92604945e-08
1531.0,2.98955172e-08
1531.25,2.98104368e-08
1531.5,2.94232585e-08
1531.75,2.94084614e-08
1532.0,2.8560116e-08
1532.25,2.89768884e-08
1532.5,2.85946413e-08
1532.75,2.94047595e-08
1533.0,3.08314085e-08
1533.25,3.11051487e-08
1533.5,3.07759223e-08
1533.75,3.05453405e-08
1534.0,3.07722239e-08
1534.25,3.23665681e-08
1534.5,3.27611467e-08
1534.75,3.26883978e-08
1535.0,4.01237443e-08
1535.25,4.17772767e-08
1535.5,4.19819628e-08
1535.75,4.6454268e-08
1536.0,4.748264e-08
1536.25,4.7739114e-08
1536.5,4.71016222e-08
1536.75,4.75590873e-08
1537.0,4.81583555e-08
1537.25,4.76441713e-08
1537.5,4.7136151e-08
1537.75,4.70140762e-08
1538.0,4.65196202e-08
1538.25,4.59450149e-08
1538.5,4.57933496e-08
1538.75,4.59622775e-08
1539.0,4.72878163e-08
1539.25,4.70412047e-08
1539.5,4.62372505e-08
1539.75,4.6448104e-08
1540.0,4.63580889e-08
1540.25,4.17797423e-08
1540.5,4.0988116e-08
1540.75,4.07242418e-08
1541.0,4.05738092e-08
1541.25,4.04036484e-08
1541.5,4.2001691e-08
1541.75,4.6203958e-08
1542.0,4.63420591e-08
1542.25,4.57847165e-08
1542.5,4.5374108e-08
1542.75,4.6001734e-08
1543.0,4.77958366e-08
1543.25,6.86410573e-08
1543.5,6.63938096e-08
1543.75,6.56821726e-08
1544.0,6.55073933e-08
1544.25,6.44711662e-08
1544.5,6.47957563e-08
1544.75,6.45460716e-08
1545.0,6.38594031e-08
1545.25,6.22863325e-08
1545.5,6.06882793e-08
1545.75,5.96770207e-08
1546.0,5.90777489e-08
1546.25,5.78292827e-08
1546.5,5.68180241e-08
1546.75,5.67805643e-08
1547.0,5.78792196e-08
1547.25,5.76545034e-08
1547.5,5.71176599e-08
1547.75,5.60564501e-08
1548.0,5.59565763e-08
1548.25,5.6356086e-08
1548.5,6.24236662e-08
1548.75,6.82415475e-08
