Wavelength (nm),Power (W)
1549.0,7.45792761e-07
1549.005,7.3873008e-07
1549.01,7.31915236e-07
1549.015,7.25472148e-07
1549.02,7.21507092e-07
1549.025,7.19152865e-07
1549.03,7.09735957e-07
1549.035,7.1097503e-07
1549.04,6.98584415e-07
1549.045,6.94123798e-07
1549.05,6.86317719e-07
1549.055,6.84335134e-07
1549.06,6.67236066e-07
1549.065,6.80989672e-07
1549.07,6.4778277e-07
1549.075,6.57323596e-07
1549.08,6.21886386e-07
1549.085,6.2510793e-07
1549.09,6.22381947e-07
1549.095,6.16930095e-07
1549.1,5.91777109e-07
1549.105,5.98468034e-07
1549.11,5.7889082e-07
1549.115,5.66252368e-07
1549.12,5.60057003e-07
1549.125,5.51879282e-07
1549.13,5.50640209e-07
1549.135,5.26106703e-07
1549.14,5.31186913e-07
1549.145,5.1210526e-07
1549.15,5.09874951e-07
1549.155,4.8943042e-07
1549.16,4.93395362e-07
1549.165,4.58577745e-07
1549.17,4.74685578e-07
1549.175,4.31566093e-07
1549.18,4.42717749e-07
1549.185,3.94892027e-07
1549.19,3.90846935e-07
1549.195,3.82344865e-07
1549.2,3.79673168e-07
1549.205,3.66701499e-07
1549.21,3.62768844e-07
1549.215,3.43954355e-07
1549.22,3.44229022e-07
1549.225,3.2607619e-07
1549.23,3.26875238e-07
1549.235,3.12779946e-07
1549.24,3.21681568e-07
1549.245,3.05688616e-07
1549.25,2.98260204e-07
1549.255,2.97810743e-07
1549.26,2.92105256e-07
1549.265,2.91168874e-07
1549.27,2.91243794e-07
1549.275,2.92117704e-07
1549.28,2.94127744e-07
1549.285,2.9611283e-07
1549.29,3.02642377e-07
1549.295,3.03341494e-07
1549.3,3.09683742e-07
1549.305,3.0733662e-07
1549.31,3.24153575e-07
1549.315,3.23429447e-07
1549.32,3.40695806e-07
1549.325,3.43779561e-07
1549.33,3.50234131e-07
1549.335,3.70871419e-07
1549.34,3.63393042e-07
1549.345,4.01121895e-07
1549.35,3.91321407e-07
1549.355,4.30186333e-07
1549.36,4.29774332e-07
1549.365,4.55068403e-07
1549.37,4.56916155e-07
1549.375,4.75843024e-07
1549.38,4.79575931e-07
1549.385,5.00200713e-07
1549.39,4.93046969e-07
1549.395,5.16905288e-07
1549.4,5.30376326e-07
1549.405,5.38279153e-07
1549.41,5.70217424e-07
1549.415,5.69349993e-07
1549.42,5.64765458e-07
1549.425,5.80749372e-07
1549.43,5.77279991e-07
