Wavelength (nm),Power (W)
1547.5,2.09513337e-06
1547.505,2.09290306e-06
1547.51,2.09240739e-06
1547.515,2.08732718e-06
1547.52,2.09302698e-06
1547.525,2.09575296e-06
1547.53,2.09699192e-06
1547.535,2.09637233e-06
1547.54,2.09872655e-06
1547.545,2.09897439e-06
1547.55,2.10058533e-06
1547.555,2.10083317e-06
1547.56,2.09934615e-06
1547.565,2.09947007e-06
1547.57,2.10021358e-06
1547.575,2.09699192e-06
1547.58,2.09488553e-06
1547.585,2.10108078e-06
1547.59,2.09897439e-06
1547.595,2.10343501e-06
1547.6,2.10442636e-06
1547.605,2.10343501e-06
1547.61,2.09885047e-06
1547.615,2.09947007e-06
1547.62,2.09736368e-06
1547.625,2.09897439e-06
1547.63,2.10616099e-06
1547.635,2.1069045e-06
1547.64,2.10715234e-06
1547.645,2.11099336e-06
1547.65,2.10901089e-06
1547.655,2.112728e-06
1547.66,2.1140911e-06
1547.665,2.11309975e-06
1547.67,2.11359543e-06
1547.675,2.11768429e-06
1547.68,2.11793213e-06
1547.685,2.11570182e-06
1547.69,2.11731253e-06
1547.695,2.11954284e-06
1547.7,2.12697728e-06
1547.705,2.12214491e-06
1547.71,2.12623377e-06
1547.715,2.12102987e-06
1547.72,2.12957934e-06
1547.725,2.12226882e-06
1547.73,2.12697728e-06
1547.735,2.13019894e-06
1547.74,2.12685336e-06
1547.745,2.13007502e-06
1547.75,2.1299511e-06
1547.755,2.13156181e-06
1547.76,2.12871191e-06
1547.765,2.12363193e-06
1547.77,2.11917131e-06
1547.775,2.12003852e-06
1547.78,2.11805605e-06
1547.785,2.10851522e-06
1547.79,2.1199146e-06
1547.795,2.11235647e-06
1547.8,2.11309975e-06
1547.805,2.11037377e-06
1547.81,2.10083317e-06
1547.815,2.11359543e-06
1547.82,2.1012047e-06
1547.825,2.1003375e-06
1547.83,2.09885047e-06
1547.835,2.10281564e-06
1547.84,2.09265522e-06
1547.845,2.09339873e-06
1547.85,2.09500945e-06
1547.855,2.09736368e-06
1547.86,2.10021358e-06
1547.865,2.09129234e-06
1547.87,2.09637233e-06
1547.875,2.08844244e-06
1547.88,2.08856636e-06
1547.885,2.08782285e-06
1547.89,2.08819461e-06
1547.895,2.09067275e-06
1547.9,2.08546862e-06
1547.905,2.09736368e-06
1547.91,2.08608822e-06
1547.915,2.0925313e-06
1547.92,2.08869028e-06
1547.925,2.0931509e-06
1547.93,2.09575296e-06
1547.935,2.09835503e-06
1547.94,2.09339873e-06
1547.945,2.09129234e-06
1547.95,2.09488553e-06
1547.955,2.08930987e-06
1547.96,2.09810719e-06
1547.965,2.09662016e-06
1547.97,2.096868e-06
1547.975,2.09401833e-06
1547.98,2.09575296e-06
1547.985,2.09538121e-06
1547.99,2.09054883e-06
1547.995,2.0896814e-06
1548.0,2.090301e-06
1548.005,2.08745109e-06
1548.01,2.0925313e-06
1548.015,2.09525729e-06
1548.02,2.08992924e-06
1548.025,2.09352265e-06
1548.03,2.09228347e-06
1548.035,2.09352265e-06
1548.04,2.08745109e-06
1548.045,2.08893812e-06
1548.05,2.08930987e-06
1548.055,2.08745109e-06
1548.06,2.08670781e-06
1548.065,2.08472534e-06
1548.07,2.08076017e-06
1548.075,2.07555627e-06
1548.08,2.08398183e-06
1548.085,2.07865378e-06
1548.09,2.07753874e-06
1548.095,2.08100801e-06
1548.1,2.08051233e-06
1548.105,2.08038841e-06
1548.11,2.08249503e-06
1548.115,2.08051233e-06
1548.12,2.08509687e-06
1548.125,2.09265522e-06
1548.13,2.08831852e-06
1548.135,2.09290306e-06
1548.14,2.0896814e-06
1548.145,2.0931509e-06
1548.15,2.09265522e-06
1548.155,2.10021358e-06
1548.16,2.09178779e-06
1548.165,2.0997179e-06
1548.17,2.09922223e-06
1548.175,2.096868e-06
1548.18,2.09897439e-06
1548.185,2.10083317e-06
1548.19,2.09810719e-06
1548.195,2.10616099e-06
1548.2,2.10157646e-06
1548.205,2.1031874e-06
1548.21,2.10950657e-06
1548.215,2.10640883e-06
1548.22,2.10950657e-06
1548.225,2.10665667e-06
1548.23,2.10801954e-06
1548.235,2.10938265e-06
1548.24,2.10888697e-06
1548.245,2.10777193e-06
1548.25,2.11136512e-06
1548.255,2.11148904e-06
1548.26,2.10777193e-06
1548.265,2.10925873e-06
1548.27,2.10182429e-06
1548.275,2.10801954e-06
1548.28,2.10603707e-06
1548.285,2.10479811e-06
1548.29,2.10442636e-06
1548.295,2.09934615e-06
1548.3,2.10293956e-06
1548.305,2.10331109e-06
1548.31,2.10640883e-06
1548.315,2.1075241e-06
1548.32,2.09823111e-06
1548.325,2.09847894e-06
1548.33,2.09550512e-06
1548.335,2.09959398e-06
1548.34,2.09637233e-06
1548.345,2.0931509e-06
1548.35,2.09240739e-06
1548.355,2.09624864e-06
1548.36,2.09723976e-06
1548.365,2.0925313e-06
1548.37,2.09191171e-06
1548.375,2.08819461e-06
1548.38,2.08695565e-06
1548.385,2.08943379e-06
1548.39,2.08794677e-06
1548.395,2.08497295e-06
1548.4,2.08955748e-06
1548.405,2.09364657e-06
1548.41,2.09240739e-06
1548.415,2.090301e-06
1548.42,2.08980532e-06
1548.425,2.09500945e-06
1548.43,2.09290306e-06
1548.435,2.09426594e-06
1548.44,2.09525729e-06
1548.445,2.08732718e-06
1548.45,2.08943379e-06
1548.455,2.08831852e-06
1548.46,2.09092059e-06
1548.465,2.08893812e-06
1548.47,2.08856636e-06
1548.475,2.08509687e-06
1548.48,2.08918595e-06
1548.485,2.09327482e-06
1548.49,2.07902553e-06
1548.495,2.08286656e-06
1548.5,2.08100801e-06
1548.505,2.08100801e-06
1548.51,2.07518451e-06
1548.515,2.07902553e-06
1548.52,2.0729542e-06
1548.525,2.07753874e-06
1548.53,2.07964513e-06
1548.535,2.08100801e-06
1548.54,2.07952121e-06
1548.545,2.07890162e-06
1548.55,2.07716698e-06
1548.555,2.08063625e-06
1548.56,2.07357357e-06
1548.565,2.07530843e-06
1548.57,2.07865378e-06
1548.575,2.07865378e-06
1548.58,2.08100801e-06
1548.585,2.0787777e-06
1548.59,2.07952121e-06
1548.595,2.08038841e-06
1548.6,2.08732718e-06
1548.605,2.08720326e-06
1548.61,2.08571646e-06
1548.615,2.09215955e-06
1548.62,2.09141626e-06
1548.625,2.09191171e-06
1548.63,2.09178779e-06
1548.635,2.09438986e-06
1548.64,2.09810719e-06
1548.645,2.0925313e-06
1548.65,2.09860286e-06
1548.655,2.09377049e-06
1548.66,2.09587688e-06
1548.665,2.09587688e-06
1548.67,2.09092059e-06
1548.675,2.096868e-06
1548.68,2.09723976e-06
1548.685,2.09785935e-06
1548.69,2.10380676e-06
1548.695,2.09810719e-06
1548.7,2.1012047e-06
1548.705,2.10083317e-06
1548.71,2.09649625e-06
1548.715,2.096868e-06
1548.72,2.10008966e-06
1548.725,2.10244389e-06
1548.73,2.10046142e-06
1548.735,2.10541771e-06
1548.74,2.10021358e-06
1548.745,2.10888697e-06
1548.75,2.10467419e-06
1548.755,2.10455028e-06
1548.76,2.09699192e-06
1548.765,2.09897439e-06
1548.77,2.09897439e-06
1548.775,2.09141626e-06
1548.78,2.09847894e-06
1548.785,2.09079667e-06
1548.79,2.09550512e-06
1548.795,2.09129234e-06
1548.8,2.08992924e-06
1548.805,2.08893812e-06
1548.81,2.08336223e-06
1548.815,2.08509687e-06
1548.82,2.08026449e-06
1548.825,2.07952121e-06
1548.83,2.07654739e-06
1548.835,2.07952121e-06
1548.84,2.07964513e-06
1548.845,2.07914945e-06
1548.85,2.07704306e-06
1548.855,2.07555627e-06
1548.86,2.07580388e-06
1548.865,2.07481276e-06
1548.87,2.07121934e-06
1548.875,2.0701043e-06
1548.88,2.06849359e-06
1548.885,2.07667131e-06
1548.89,2.07406924e-06
1548.895,2.07518451e-06
1548.9,2.07952121e-06
1548.905,2.07605171e-06
1548.91,2.07270637e-06
1548.915,2.07406924e-06
1548.92,2.07654739e-06
1548.925,2.07605171e-06
1548.93,2.07196285e-06
1548.935,2.07704306e-06
1548.94,2.06936079e-06
1548.945,2.06849359e-06
1548.95,2.06143091e-06
1548.955,2.0663872e-06
1548.96,2.06378513e-06
1548.965,2.06366121e-06
1548.97,2.06539585e-06
1548.975,2.05870492e-06
1548.98,2.05969604e-06
1548.985,2.06490017e-06
1548.99,2.06105915e-06
1548.995,2.0644045e-06
1549.0,2.06316554e-06
1549.005,2.06428058e-06
1549.01,2.06452842e-06
1549.015,2.06180266e-06
1549.02,2.0600678e-06
1549.025,2.05758965e-06
1549.03,2.06068739e-06
1549.035,2.05585502e-06
1549.04,2.05412039e-06
1549.045,2.05622678e-06
1549.05,2.05597894e-06
