Wavelength (nm),Power (W)
1549.75,2.11892348e-06
1549.755,2.08373399e-06
1549.76,2.25782242e-06
1549.765,2.21965934e-06
1549.77,2.21817254e-06
1549.775,2.22040285e-06
1549.78,2.23043912e-06
1549.785,2.22622634e-06
1549.79,2.24072346e-06
1549.795,2.23626284e-06
1549.8,2.23886491e-06
1549.805,2.2375018e-06
1549.81,2.24456448e-06
1549.815,2.24109522e-06
1549.82,2.24258201e-06
1549.825,2.24282985e-06
1549.83,2.24221026e-06
1549.835,2.24406881e-06
1549.84,2.24543192e-06
1549.845,2.24679479e-06
1549.85,2.24344944e-06
1549.855,2.24320161e-06
1549.86,2.24357314e-06
1549.865,2.2461752e-06
1549.87,2.24555583e-06
1549.875,2.24431665e-06
1549.88,2.245308e-06
1549.885,2.24592736e-06
1549.89,2.24196242e-06
1549.895,2.24295377e-06
1549.9,2.23861707e-06
1549.905,2.24258201e-06
1549.91,2.24233418e-06
1549.915,2.23861707e-06
1549.92,2.23787356e-06
1549.925,2.23997995e-06
1549.93,2.23304119e-06
1549.935,2.2303152e-06
1549.94,2.22597851e-06
1549.945,2.22486347e-06
1549.95,2.21643768e-06
1549.955,2.21631376e-06
1549.96,2.21110986e-06
1549.965,2.21148139e-06
1549.97,2.20094944e-06
1549.975,2.20652532e-06
1549.98,2.19091294e-06
1549.985,2.18781543e-06
1549.99,2.18930222e-06
1549.995,2.18310697e-06
1550.0,2.18347873e-06
1550.005,2.17951356e-06
1550.01,2.17505294e-06
1550.015,2.16947728e-06
1550.02,2.16947728e-06
1550.025,2.16167109e-06
1550.03,2.16600779e-06
1550.035,2.15312161e-06
1550.04,2.16167109e-06
1550.045,2.14469583e-06
1550.05,2.15051955e-06
1550.055,2.13069461e-06
1550.06,2.12858799e-06
1550.065,2.13019894e-06
1550.07,2.12796863e-06
1550.075,2.12672944e-06
1550.08,2.12598616e-06
1550.085,2.12784471e-06
1550.09,2.12338409e-06
1550.095,2.12524264e-06
1550.1,2.12078203e-06
1550.105,2.12288842e-06
1550.11,2.1212777e-06
1550.115,2.11805605e-06
1550.12,2.1170647e-06
1550.125,2.11396718e-06
1550.13,2.1112412e-06
1550.135,2.1170647e-06
1550.14,2.10306348e-06
1550.145,2.10058533e-06
1550.15,2.10083317e-06
1550.155,2.10343501e-06
1550.16,2.09637233e-06
1550.165,2.09723976e-06
1550.17,2.096868e-06
1550.175,2.10108078e-06
1550.18,2.09327482e-06
1550.185,2.08745109e-06
1550.19,2.09042491e-06
1550.195,2.08695565e-06
1550.2,2.09116843e-06
1550.205,2.08249503e-06
1550.21,2.08670781e-06
1550.215,2.07617563e-06
1550.22,2.07506059e-06
1550.225,2.0672544e-06
1550.23,2.06775007e-06
1550.235,2.06713048e-06
1550.24,2.06167874e-06
1550.245,2.05957213e-06
1550.25,2.05684637e-06
1550.255,2.05585502e-06
1550.26,2.05325296e-06
1550.265,2.05114657e-06
1550.27,2.04879234e-06
1550.275,2.04928801e-06
1550.28,2.04544699e-06
1550.285,2.04780122e-06
1550.29,2.04445564e-06
1550.295,2.04594244e-06
1550.3,2.04036678e-06
1550.305,2.04259709e-06
1550.31,2.02809997e-06
1550.315,2.02475462e-06
1550.32,2.02140905e-06
1550.325,2.02116121e-06
1550.33,2.02041792e-06
1550.335,2.01471812e-06
1550.34,2.0117443e-06
1550.345,2.00827503e-06
1550.35,2.00777936e-06
1550.355,1.9950171e-06
1550.36,1.9958843e-06
1550.365,1.98126349e-06
1550.37,1.9878305e-06
1550.375,1.97828967e-06
1550.38,1.97717441e-06
1550.385,1.96738597e-06
1550.39,1.96515566e-06
1550.395,1.95648204e-06
1550.4,1.95041071e-06
1550.405,1.94483482e-06
1550.41,1.93331152e-06
1550.415,1.92860307e-06
1550.42,1.91807112e-06
1550.425,1.91484946e-06
1550.43,1.90283072e-06
1550.435,1.89787443e-06
1550.44,1.88907711e-06
1550.445,1.88944864e-06
1550.45,1.86937586e-06
1550.455,1.87507567e-06
1550.46,1.84955093e-06
1550.465,1.8667738e-06
1550.47,1.81175938e-06
1550.475,1.80829011e-06
1550.48,1.80705092e-06
1550.485,1.79057133e-06
1550.49,1.78858886e-06
