Wavelength (nm),Power (W)
1549.75,1.97085524e-06
1549.755,2.26104407e-06
1549.76,2.21829623e-06
1549.765,2.21742903e-06
1549.77,2.21693335e-06
1549.775,2.22771314e-06
1549.78,2.2231286e-06
1549.785,2.22820881e-06
1549.79,2.23105872e-06
1549.795,2.23539541e-06
1549.8,2.23403254e-06
1549.805,2.2389886e-06
1549.81,2.23836923e-06
1549.815,2.23936036e-06
1549.82,2.24121891e-06
1549.825,2.24357314e-06
1549.83,2.24221026e-06
1549.835,2.23960819e-06
1549.84,2.24419273e-06
1549.845,2.23886491e-06
1549.85,2.24171458e-06
1549.855,2.2389886e-06
1549.86,2.24431665e-06
1549.865,2.24245809e-06
1549.87,2.2389886e-06
1549.875,2.24010387e-06
1549.88,2.23713005e-06
1549.885,2.24047562e-06
1549.89,2.23985603e-06
1549.895,2.24159066e-06
1549.9,2.24481232e-06
1549.905,2.24171458e-06
1549.91,2.23874099e-06
1549.915,2.23960819e-06
1549.92,2.23762572e-06
1549.925,2.23415645e-06
1549.93,2.22957192e-06
1549.935,2.23725397e-06
1549.94,2.21718119e-06
1549.945,2.21928758e-06
1549.95,2.21581831e-06
1549.955,2.21383561e-06
1549.96,2.2078882e-06
1549.965,2.20305583e-06
1549.97,2.20243624e-06
1549.975,2.1906651e-06
1549.98,2.19016965e-06
1549.985,2.18793934e-06
1549.99,2.18323089e-06
1549.995,2.17889419e-06
1550.0,2.17691149e-06
1550.005,2.17022057e-06
1550.01,2.17369006e-06
1550.015,2.1696012e-06
1550.02,2.16625563e-06
1550.025,2.15894511e-06
1550.03,2.16414924e-06
1550.035,2.14977604e-06
1550.04,2.15696264e-06
1550.045,2.1399876e-06
1550.05,2.13465955e-06
1550.055,2.13180965e-06
1550.06,2.12809255e-06
1550.065,2.12672944e-06
1550.07,2.12338409e-06
1550.075,2.1227645e-06
1550.08,2.12003852e-06
1550.085,2.12251666e-06
1550.09,2.11979068e-06
1550.095,2.11892348e-06
1550.1,2.12028635e-06
1550.105,2.11458678e-06
1550.11,2.11669317e-06
1550.115,2.11632141e-06
1550.12,2.10764802e-06
1550.125,2.10541771e-06
1550.13,2.10343501e-06
1550.135,2.10331109e-06
1550.14,2.10293956e-06
1550.145,2.09847894e-06
1550.15,2.10046142e-06
1550.155,2.09451377e-06
1550.16,2.09352265e-06
1550.165,2.08992924e-06
1550.17,2.09154018e-06
1550.175,2.08906204e-06
1550.18,2.08831852e-06
1550.185,2.0853447e-06
1550.19,2.08633605e-06
1550.195,2.08150368e-06
1550.2,2.09215955e-06
1550.205,2.07530843e-06
1550.21,2.08237111e-06
1550.215,2.06688264e-06
1550.22,2.06551977e-06
1550.225,2.06081131e-06
1550.23,2.06254595e-06
1550.235,2.05994388e-06
1550.24,2.05697029e-06
1550.245,2.04990761e-06
1550.25,2.04619027e-06
1550.255,2.04495132e-06
1550.26,2.04569483e-06
1550.265,2.04371213e-06
1550.27,2.03863215e-06
1550.275,2.03987111e-06
1550.28,2.04073854e-06
1550.285,2.03826039e-06
1550.29,2.03677337e-06
1550.295,2.03379977e-06
1550.3,2.02946308e-06
1550.305,2.03404761e-06
1550.31,2.02252431e-06
1550.315,2.02289584e-06
1550.32,2.01186822e-06
1550.325,2.00505337e-06
1550.33,2.00443378e-06
1550.335,2.00294699e-06
1550.34,1.99885812e-06
1550.345,1.9950171e-06
1550.35,1.99340616e-06
1550.355,1.98522844e-06
1550.36,1.98262637e-06
1550.365,1.9763072e-06
1550.37,1.97395298e-06
1550.375,1.96428823e-06
1550.38,1.95945586e-06
1550.385,1.95264101e-06
1550.39,1.95387997e-06
1550.395,1.93764845e-06
1550.4,1.9351703e-06
1550.405,1.93009009e-06
1550.41,1.91732761e-06
1550.415,1.91373442e-06
1550.42,1.9041936e-06
1550.425,1.90121978e-06
1550.43,1.88932495e-06
1550.435,1.88560762e-06
1550.44,1.87321712e-06
1550.445,1.87073897e-06
1550.45,1.8558701e-06
1550.455,1.86652596e-06
1550.46,1.81869814e-06
1550.465,1.83579732e-06
1550.47,1.80742268e-06
1550.475,1.78995197e-06
1550.48,1.79342123e-06
1550.485,1.77099423e-06
1550.49,1.77099423e-06
1550.495,1.74918659e-06
1550.5,1.74732804e-06
1550.505,1.72874206e-06
1550.51,1.72675959e-06
1550.515,1.71858187e-06
1550.52,1.69243754e-06
1550.525,1.68772908e-06
1550.53,1.687853e-06
1550.535,1.66616951e-06
1550.54,1.66604559e-06
1550.545,1.64436187e-06
1550.55,1.65204415e-06
1550.555,1.61375692e-06
1550.56,1.61871321e-06
1550.565,1.61462435e-06
1550.57,1.59492333e-06
1550.575,1.58798457e-06
1550.58,1.58228477e-06
1550.585,1.57943487e-06
1550.59,1.57286786e-06
1550.595,1.57088539e-06
1550.6,1.56109672e-06
1550.605,1.55985776e-06
1550.61,1.55465364e-06
1550.615,1.55267116e-06
1550.62,1.54796271e-06
1550.625,1.55366251e-06
1550.63,1.53185488e-06
1550.635,1.53656333e-06
1550.64,1.53557198e-06
1550.645,1.52169446e-06
1550.65,1.52838561e-06
1550.655,1.516986e-06
1550.66,1.51834911e-06
1550.665,1.51525137e-06
1550.67,1.51587096e-06
1550.675,1.51537529e-06
1550.68,1.51426025e-06
1550.685,1.51934023e-06
1550.69,1.52095117e-06
1550.695,1.52652683e-06
1550.7,1.52863322e-06
1550.705,1.53123528e-06
1550.71,1.52962457e-06
1550.715,1.54189138e-06
1550.72,1.53978499e-06
1550.725,1.55031694e-06
1550.73,1.55217549e-06
1550.735,1.55279508e-06
1550.74,1.57088539e-06
1550.745,1.56679653e-06
1550.75,1.58724106e-06
1550.755,1.58600187e-06
1550.76,1.6027293e-06
1550.765,1.60694208e-06
1550.77,1.61821754e-06
1550.775,1.61474827e-06
1550.78,1.63829054e-06
1550.785,1.6323429e-06
1550.79,1.67063013e-06
1550.795,1.6691431e-06
1550.8,1.68054248e-06
1550.805,1.69045506e-06
1550.81,1.687853e-06
1550.815,1.70569547e-06
1550.82,1.7094128e-06
1550.825,1.72205114e-06
1550.83,1.72936166e-06
1550.835,1.74274351e-06
1550.84,1.74460206e-06
1550.845,1.75872742e-06
1550.85,1.76232084e-06
1550.855,1.78028722e-06
1550.86,1.78103073e-06
1550.865,1.80184702e-06
1550.87,1.80680308e-06
1550.875,1.81337032e-06
1550.88,1.82687609e-06
1550.885,1.82390227e-06
1550.89,1.83740804e-06
1550.895,1.83815155e-06
1550.9,1.85872e-06
1550.905,1.85636577e-06
1550.91,1.87581895e-06
1550.915,1.87061505e-06
1550.92,1.88957256e-06
1550.925,1.88697072e-06
1550.93,1.90456535e-06
1550.935,1.90060041e-06
1550.94,1.91237154e-06
1550.945,1.91175195e-06
1550.95,1.91906247e-06
1550.955,1.92377092e-06
1550.96,1.92290349e-06
1550.965,1.93430287e-06
1550.97,1.9331876e-06
1550.975,1.94210907e-06
1550.98,1.94148947e-06
1550.985,1.94656968e-06
1550.99,1.94495874e-06
1550.995,1.9525171e-06
1551.0,1.95226926e-06
1551.005,1.955367e-06
