Wavelength (nm),Power (W)
1549.75,2.11879956e-06
1549.755,2.12041027e-06
1549.76,2.24146675e-06
1549.765,2.2237482e-06
1549.77,2.22573067e-06
1549.775,2.22213748e-06
1549.78,2.22783706e-06
1549.785,2.22907624e-06
1549.79,2.23502366e-06
1549.795,2.23638676e-06
1549.8,2.23700613e-06
1549.805,2.23774964e-06
1549.81,2.24059954e-06
1549.815,2.24295377e-06
1549.82,2.24691871e-06
1549.825,2.24506016e-06
1549.83,2.24481232e-06
1549.835,2.24344944e-06
1549.84,2.24258201e-06
1549.845,2.24307769e-06
1549.85,2.24431665e-06
1549.855,2.24419273e-06
1549.86,2.24654696e-06
1549.865,2.24344944e-06
1549.87,2.24642304e-06
1549.875,2.24493624e-06
1549.88,2.24580344e-06
1549.885,2.24295377e-06
1549.89,2.24406881e-06
1549.895,2.24791006e-06
1549.9,2.24394489e-06
1549.905,2.24208634e-06
1549.91,2.24357314e-06
1549.915,2.24555583e-06
1549.92,2.24109522e-06
1549.925,2.23663437e-06
1549.93,2.23514758e-06
1549.935,2.23192615e-06
1549.94,2.22709377e-06
1549.945,2.22610242e-06
1549.95,2.21557048e-06
1549.955,2.22411995e-06
1549.96,2.20764036e-06
1549.965,2.20776428e-06
1549.97,2.20144511e-06
1549.975,2.19686058e-06
1549.98,2.19735625e-06
1549.985,2.19004573e-06
1549.99,2.19401068e-06
1549.995,2.18360265e-06
1550.0,2.18608056e-06
1550.005,2.17653997e-06
1550.01,2.18211562e-06
1550.015,2.17195543e-06
1550.02,2.17084016e-06
1550.025,2.16749481e-06
1550.03,2.1696012e-06
1550.035,2.14779357e-06
1550.04,2.15175851e-06
1550.045,2.15039563e-06
1550.05,2.13664202e-06
1550.055,2.14296119e-06
1550.06,2.13602243e-06
1550.065,2.13441172e-06
1550.07,2.13032286e-06
1550.075,2.12957934e-06
1550.08,2.12945542e-06
1550.085,2.12895975e-06
1550.09,2.12858799e-06
1550.095,2.12672944e-06
1550.1,2.12338409e-06
1550.105,2.12598616e-06
1550.11,2.12288842e-06
1550.115,2.12449913e-06
1550.12,2.11681709e-06
1550.125,2.11805605e-06
1550.13,2.1147107e-06
1550.135,2.11173688e-06
