Wavelength (nm),Power (W)
1549.75,2.12412738e-06
1549.755,2.25484882e-06
1549.76,2.22473955e-06
1549.765,2.22511107e-06
1549.77,2.22969561e-06
1549.775,2.23192615e-06
1549.78,2.23428037e-06
1549.785,2.2389886e-06
1549.79,2.24245809e-06
1549.795,2.24357314e-06
1549.8,2.24518408e-06
1549.805,2.24493624e-06
1549.81,2.24877726e-06
1549.815,2.2461752e-06
1549.82,2.2524946e-06
1549.825,2.25075974e-06
1549.83,2.25199892e-06
1549.835,2.24964469e-06
1549.84,2.2490251e-06
1549.845,2.2505119e-06
1549.85,2.25014037e-06
1549.855,2.25014037e-06
1549.86,2.24803398e-06
1549.865,2.25088365e-06
1549.87,2.25113149e-06
1549.875,2.25088365e-06
1549.88,2.2505119e-06
1549.885,2.25150325e-06
1549.89,2.25224676e-06
1549.895,2.25150325e-06
1549.9,2.25162717e-06
1549.905,2.25137933e-06
1549.91,2.25001645e-06
1549.915,2.24952078e-06
1549.92,2.24791006e-06
1549.925,2.245308e-06
1549.93,2.24320161e-06
1549.935,2.23861707e-06
1549.94,2.23911252e-06
1549.945,2.2231286e-06
1549.95,2.22907624e-06
1549.955,2.22275708e-06
1549.96,2.22065046e-06
1549.965,2.21780078e-06
1549.97,2.21086202e-06
1549.975,2.21457913e-06
1549.98,2.19661274e-06
1549.985,2.20206471e-06
1549.99,2.19487811e-06
1549.995,2.19215212e-06
1550.0,2.19153253e-06
1550.005,2.18570904e-06
1550.01,2.1854612e-06
1550.015,2.18744367e-06
1550.02,2.16885769e-06
1550.025,2.17418574e-06
1550.03,2.16563603e-06
1550.035,2.16427316e-06
1550.04,2.16650346e-06
1550.045,2.14903275e-06
1550.05,2.14977604e-06
1550.055,2.14073089e-06
1550.06,2.14494366e-06
1550.065,2.1408548e-06
1550.07,2.14048305e-06
1550.075,2.13490739e-06
1550.08,2.13639419e-06
1550.085,2.13490739e-06
1550.09,2.13391604e-06
1550.095,2.13527915e-06
1550.1,2.13589851e-06
1550.105,2.1314379e-06
1550.11,2.13019894e-06
1550.115,2.12660552e-06
1550.12,2.12772079e-06
1550.125,2.12350801e-06
1550.13,2.12437521e-06
1550.135,2.12102987e-06
1550.14,2.11619749e-06
1550.145,2.11644533e-06
1550.15,2.11148904e-06
1550.155,2.11136512e-06
1550.16,2.11012616e-06
1550.165,2.11086945e-06
1550.17,2.10801954e-06
1550.175,2.10740018e-06
1550.18,2.10343501e-06
1550.185,2.10455028e-06
1550.19,2.10021358e-06
1550.195,2.10541771e-06
1550.2,2.09290306e-06
1550.205,2.09129234e-06
1550.21,2.090301e-06
1550.215,2.08695565e-06
1550.22,2.08720326e-06
1550.225,2.08001688e-06
1550.23,2.07741482e-06
1550.235,2.07753874e-06
1550.24,2.07704306e-06
1550.245,2.07121934e-06
1550.25,2.07543235e-06
1550.255,2.06812183e-06
1550.26,2.06700656e-06
1550.265,2.06378513e-06
1550.27,2.0644045e-06
1550.275,2.05994388e-06
1550.28,2.06081131e-06
1550.285,2.06167874e-06
1550.29,2.058581e-06
1550.295,2.05796141e-06
1550.3,2.05473998e-06
1550.305,2.05473998e-06
1550.31,2.04829666e-06
1550.315,2.04817275e-06
1550.32,2.03912759e-06
1550.325,2.04098637e-06
1550.33,2.0370212e-06
1550.335,2.03194122e-06
1550.34,2.02847173e-06
1550.345,2.02946308e-06
1550.35,2.02054161e-06
1550.355,2.02500246e-06
1550.36,2.0036905e-06
1550.365,2.00592081e-06
1550.37,2.00183194e-06
1550.375,2.00133627e-06
1550.38,1.99910596e-06
1550.385,1.98820226e-06
1550.39,1.9834938e-06
1550.395,1.97816576e-06
1550.4,1.97370514e-06
1550.405,1.96366864e-06
1550.41,1.96267752e-06
1550.415,1.94731297e-06
1550.42,1.94855215e-06
1550.425,1.93368328e-06
1550.43,1.93430287e-06
1550.435,1.91261915e-06
1550.44,1.91906247e-06
1550.445,1.90022865e-06
1550.45,1.89564412e-06
1550.455,1.88957256e-06
1550.46,1.87619071e-06
1550.465,1.87482783e-06
1550.47,1.85264844e-06
1550.475,1.85549834e-06
1550.48,1.82390227e-06
1550.485,1.82885856e-06
1550.49,1.80333382e-06
1550.495,1.80184702e-06
1550.5,1.78573919e-06
1550.505,1.78326104e-06
1550.51,1.76442722e-06
1550.515,1.76777257e-06
1550.52,1.72675959e-06
1550.525,1.7289899e-06
1550.53,1.72217506e-06
1550.535,1.70792578e-06
1550.54,1.70755425e-06
1550.545,1.68376414e-06
1550.55,1.687853e-06
1550.555,1.6625761e-06
1550.56,1.6639392e-06
1550.565,1.64547714e-06
1550.57,1.64609651e-06
1550.575,1.62503261e-06
1550.58,1.62565198e-06
1550.585,1.61375692e-06
1550.59,1.61288972e-06
1550.595,1.59963179e-06
1550.6,1.59529486e-06
1550.605,1.58463899e-06
1550.61,1.5731157e-06
1550.615,1.57299178e-06
1550.62,1.57113323e-06
1550.625,1.56939859e-06
1550.63,1.56630085e-06
1550.635,1.55267116e-06
1550.64,1.55861858e-06
1550.645,1.53755468e-06
1550.65,1.55465364e-06
1550.655,1.52788994e-06
1550.66,1.5261553e-06
1550.665,1.52206621e-06
1550.67,1.52392477e-06
1550.675,1.51748168e-06
1550.68,1.51995982e-06
1550.685,1.51710992e-06
1550.69,1.51686231e-06
1550.695,1.51834911e-06
1550.7,1.52020766e-06
1550.705,1.51995982e-06
1550.71,1.52268581e-06
1550.715,1.52516395e-06
1550.72,1.52640291e-06
1550.725,1.5285093e-06
1550.73,1.53371343e-06
1550.735,1.53358951e-06
1550.74,1.55093653e-06
1550.745,1.5485823e-06
1550.75,1.56307919e-06
1550.755,1.56518581e-06
1550.76,1.57546992e-06
1550.765,1.57658519e-06
1550.77,1.59095816e-06
1550.775,1.59021488e-06
1550.78,1.62044785e-06
1550.785,1.61635899e-06
1550.79,1.61809385e-06
1550.795,1.64114022e-06
1550.8,1.63531672e-06
1550.805,1.66369136e-06
1550.81,1.65724805e-06
1550.815,1.67558642e-06
1550.82,1.67323219e-06
1550.825,1.68995939e-06
1550.83,1.69516352e-06
1550.835,1.71288207e-06
1550.84,1.71424517e-06
1550.845,1.72849423e-06
1550.85,1.73035301e-06
1550.855,1.74980619e-06
1550.86,1.75736454e-06
1550.865,1.76851609e-06
1550.87,1.7758266e-06
1550.875,1.7816501e-06
1550.88,1.79404083e-06
1550.885,1.79527979e-06
1550.89,1.80952907e-06
1550.895,1.80581196e-06
1550.9,1.83232783e-06
1550.905,1.82625649e-06
1550.91,1.84942701e-06
1550.915,1.83678844e-06
1550.92,1.86169382e-06
1550.925,1.85884392e-06
1550.93,1.87656246e-06
1550.935,1.8774299e-06
1550.94,1.88003196e-06
1550.945,1.89043999e-06
1550.95,1.89056391e-06
1550.955,1.90159153e-06
1550.96,1.90084825e-06
1550.965,1.91113236e-06
1550.97,1.91100844e-06
1550.975,1.9185668e-06
1550.98,1.91844288e-06
1550.985,1.92377092e-06
1550.99,1.92253174e-06
1550.995,1.93578967e-06
1551.0,1.93801998e-06
1551.005,1.93839173e-06
1551.01,1.94025029e-06
1551.015,1.94186123e-06
1551.02,1.94495874e-06
1551.025,1.94607401e-06
1551.03,1.94520658e-06
1551.035,1.95065854e-06
1551.04,1.95375628e-06
1551.045,1.95400389e-06
1551.05,1.95945586e-06
1551.055,1.961934e-06
1551.06,1.96441215e-06
1551.065,1.95871235e-06
1551.07,1.98460884e-06
1551.075,1.97234203e-06
1551.08,2.0108771e-06
1551.085,2.0030709e-06
1551.09,2.00505337e-06
1551.095,2.00579689e-06
1551.1,2.01112493e-06
1551.105,2.02078945e-06
1551.11,2.01955049e-06
1551.115,2.02351544e-06
1551.12,2.02351544e-06
1551.125,2.02698493e-06
1551.13,2.02884348e-06
1551.135,2.03305626e-06
1551.14,2.03379977e-06
1551.145,2.04185358e-06
1551.15,2.03912759e-06
1551.155,2.04395997e-06
1551.16,2.0419775e-06
1551.165,2.05164224e-06
1551.17,2.04842058e-06
1551.175,2.06527193e-06
1551.18,2.06737832e-06
1551.185,2.07344965e-06
1551.19,2.07741482e-06
1551.195,2.07654739e-06
1551.2,2.0801408e-06
1551.205,2.08199936e-06
1551.21,2.0888142e-06
1551.215,2.08943379e-06
1551.22,2.0974876e-06
1551.225,2.0974876e-06
1551.23,2.10331109e-06
1551.235,2.10293956e-06
1551.24,2.1112412e-06
1551.245,2.10541771e-06
1551.25,2.11223255e-06
