Wavelength (nm),Power (W)
1549.75,2.03528657e-06
1549.755,2.25720305e-06
1549.76,2.21581831e-06
1549.765,2.22250924e-06
1549.77,2.22065046e-06
1549.775,2.22833273e-06
1549.78,2.22511107e-06
1549.785,2.23688221e-06
1549.79,2.23613893e-06
1549.795,2.23936036e-06
1549.8,2.23923644e-06
1549.805,2.24419273e-06
1549.81,2.24344944e-06
1549.815,2.24580344e-06
1549.82,2.251875e-06
1549.825,2.24939686e-06
1549.83,2.25063582e-06
1549.835,2.25088365e-06
1549.84,2.24766222e-06
1549.845,2.25088365e-06
1549.85,2.24815767e-06
1549.855,2.2505119e-06
1549.86,2.24691871e-06
1549.865,2.25088365e-06
1549.87,2.24877726e-06
1549.875,2.2490251e-06
1549.88,2.24877726e-06
1549.885,2.24803398e-06
1549.89,2.251875e-06
1549.895,2.24939686e-06
1549.9,2.24976861e-06
1549.905,2.25150325e-06
1549.91,2.25001645e-06
1549.915,2.24877726e-06
1549.92,2.24803398e-06
1549.925,2.24344944e-06
1549.93,2.24605128e-06
1549.935,2.23663437e-06
1549.94,2.23997995e-06
1549.945,2.22709377e-06
1549.95,2.22932408e-06
1549.955,2.22015501e-06
1549.96,2.21990717e-06
1549.965,2.21334017e-06
1549.97,2.21903974e-06
1549.975,2.19562139e-06
1549.98,2.2050383e-06
1549.985,2.19363892e-06
1549.99,2.19586923e-06
1549.995,2.19425851e-06
1550.0,2.18818718e-06
1550.005,2.1854612e-06
1550.01,2.18000923e-06
1550.015,2.18000923e-06
1550.02,2.17245088e-06
1550.025,2.1739379e-06
1550.03,2.16575995e-06
1550.035,2.16625563e-06
1550.04,2.15498017e-06
1550.045,2.15968862e-06
1550.05,2.14828924e-06
1550.055,2.15138698e-06
1550.06,2.14073089e-06
1550.065,2.14246552e-06
1550.07,2.1371377e-06
1550.075,2.13342037e-06
1550.08,2.13354429e-06
1550.085,2.13503131e-06
1550.09,2.13317253e-06
1550.095,2.13180965e-06
1550.1,2.13032286e-06
1550.105,2.1284643e-06
1550.11,2.13057069e-06
1550.115,2.12598616e-06
1550.12,2.12524264e-06
1550.125,2.1227645e-06
1550.13,2.12449913e-06
1550.135,2.11607357e-06
1550.14,2.12164923e-06
1550.145,2.1112412e-06
1550.15,2.11136512e-06
1550.155,2.11173688e-06
1550.16,2.11037377e-06
1550.165,2.1097544e-06
1550.17,2.10876306e-06
1550.175,2.10814346e-06
1550.18,2.10417852e-06
1550.185,2.10417852e-06
1550.19,2.09860286e-06
1550.195,2.09996574e-06
1550.2,2.10008966e-06
1550.205,2.09872655e-06
1550.21,2.0925313e-06
1550.215,2.09525729e-06
1550.22,2.08497295e-06
1550.225,2.08212327e-06
1550.23,2.07642347e-06
1550.235,2.07518451e-06
1550.24,2.07109542e-06
1550.245,2.07146718e-06
1550.25,2.07233461e-06
1550.255,2.06663481e-06
1550.26,2.06613936e-06
1550.265,2.06415689e-06
1550.27,2.06304162e-06
1550.275,2.06366121e-06
1550.28,2.06254595e-06
1550.285,2.06155482e-06
1550.29,2.06155482e-06
1550.295,2.05734182e-06
1550.3,2.06031564e-06
1550.305,2.05040305e-06
1550.31,2.04569483e-06
1550.315,2.04309276e-06
1550.32,2.04185358e-06
1550.325,2.03776472e-06
1550.33,2.03528657e-06
1550.335,2.0318173e-06
1550.34,2.02946308e-06
1550.345,2.03070203e-06
1550.35,2.02041792e-06
1550.355,2.02252431e-06
1550.36,2.01000967e-06
1550.365,2.01050534e-06
1550.37,1.99947772e-06
1550.375,2.00319482e-06
1550.38,1.98721091e-06
1550.385,1.98597195e-06
1550.39,1.98299813e-06
1550.395,1.97828967e-06
1550.4,1.96812925e-06
1550.405,1.97122699e-06
1550.41,1.95375628e-06
1550.415,1.94780864e-06
1550.42,1.94148947e-06
1550.425,1.9323204e-06
1550.43,1.93207256e-06
1550.435,1.91881463e-06
1550.44,1.91460185e-06
1550.445,1.90258288e-06
1550.45,1.90283072e-06
1550.455,1.88895319e-06
1550.46,1.88808576e-06
1550.465,1.86627835e-06
1550.47,1.87656246e-06
1550.475,1.83468205e-06
1550.48,1.85425938e-06
