Wavelength (nm),Power (W)
1547.5,2.03280842e-06
1547.505,2.0289674e-06
1547.51,2.02438287e-06
1547.515,2.02748038e-06
1547.52,2.02871956e-06
1547.525,2.02376327e-06
1547.53,2.03107379e-06
1547.535,2.01100102e-06
1547.54,2.00505337e-06
1547.545,2.00616864e-06
1547.55,1.98324597e-06
1547.555,1.98485668e-06
1547.56,1.98547627e-06
1547.565,1.96577503e-06
1547.57,1.96205792e-06
1547.575,1.95016287e-06
1547.58,1.94062204e-06
1547.585,1.94582617e-06
1547.59,1.93132905e-06
1547.595,1.93070969e-06
1547.6,1.93132905e-06
1547.605,1.8920507e-06
1547.61,1.90233504e-06
1547.615,1.90345008e-06
1547.62,1.84050577e-06
1547.625,1.8371602e-06
1547.63,1.8343103e-06
1547.635,1.83220391e-06
1547.64,1.83034535e-06
1547.645,1.79181052e-06
1547.65,1.78995197e-06
1547.655,1.78214577e-06
1547.66,1.75253217e-06
1547.665,1.74931051e-06
1547.67,1.74546949e-06
1547.675,1.71982083e-06
1547.68,1.72167938e-06
1547.685,1.70953672e-06
1547.69,1.7007394e-06
1547.695,1.71858187e-06
1547.7,1.66951486e-06
1547.705,1.67360372e-06
1547.71,1.68884435e-06
1547.715,1.62936931e-06
1547.72,1.63110394e-06
1547.725,1.65328311e-06
1547.73,1.58897569e-06
1547.735,1.58612579e-06
1547.74,1.58624971e-06
1547.745,1.56270767e-06
1547.75,1.56221199e-06
1547.755,1.54275858e-06
1547.76,1.53606766e-06
1547.765,1.54585632e-06
1547.77,1.51165818e-06
1547.775,1.51103859e-06
1547.78,1.50955179e-06
1547.785,1.47361879e-06
1547.79,1.47411447e-06
1547.795,1.47993819e-06
1547.8,1.4525549e-06
1547.805,1.46122829e-06
1547.81,1.45590025e-06
1547.815,1.43805778e-06
1547.82,1.44165097e-06
1547.825,1.43632315e-06
1547.83,1.4238085e-06
1547.835,1.43223406e-06
1547.84,1.42901263e-06
1547.845,1.42331282e-06
1547.85,1.42764952e-06
1547.855,1.42975591e-06
1547.86,1.4309951e-06
1547.865,1.43396892e-06
1547.87,1.44239448e-06
1547.875,1.44338583e-06
1547.88,1.43917282e-06
1547.885,1.46147613e-06
1547.89,1.44809405e-06
1547.895,1.44450087e-06
1547.9,1.56060128e-06
1547.905,1.51339282e-06
1547.91,1.51859695e-06
1547.915,1.52256189e-06
1547.92,1.52999633e-06
1547.925,1.53185488e-06
1547.93,1.54969734e-06
1547.935,1.552919e-06
1547.94,1.55923817e-06
1547.945,1.59591445e-06
1547.95,1.59653405e-06
1547.955,1.59727756e-06
1547.96,1.63048435e-06
1547.965,1.62998867e-06
1547.97,1.63643199e-06
1547.975,1.6726126e-06
1547.98,1.66579775e-06
1547.985,1.68364022e-06
1547.99,1.6978895e-06
1547.995,1.68834868e-06
1548.0,1.72552063e-06
1548.005,1.73939816e-06
1548.01,1.74856723e-06
1548.015,1.77198558e-06
1548.02,1.7758266e-06
1548.025,1.77049856e-06
1548.03,1.79552762e-06
1548.035,1.79106701e-06
1548.04,1.7960233e-06
1548.045,1.83046927e-06
1548.05,1.87457999e-06
1548.055,1.86516309e-06
1548.06,1.83059319e-06
1548.065,1.85847216e-06
1548.07,1.86206535e-06
1548.075,1.85450722e-06
1548.08,1.88511194e-06
1548.085,1.89750267e-06
1548.09,1.90592823e-06
1548.095,1.91435402e-06
1548.1,1.9142301e-06
1548.105,1.92377092e-06
1548.11,1.92860307e-06
1548.115,1.93170081e-06
1548.12,1.93442679e-06
1548.125,1.94062204e-06
1548.13,1.93442679e-06
1548.135,1.95276493e-06
1548.14,1.95152575e-06
1548.145,1.95425173e-06
1548.15,1.97556369e-06
1548.155,1.9749441e-06
1548.16,1.96862493e-06
1548.165,1.99266287e-06
1548.17,1.98795442e-06
1548.175,1.98696307e-06
1548.18,1.9965039e-06
1548.185,1.99613214e-06
1548.19,2.00901832e-06
1548.195,2.01434636e-06
1548.2,2.00728368e-06
1548.205,2.00926615e-06
1548.21,2.00976183e-06
1548.215,2.00616864e-06
1548.22,2.0189309e-06
1548.225,2.03033028e-06
1548.23,2.03404761e-06
1548.235,2.04272101e-06
1548.24,2.04507523e-06
1548.245,2.03974719e-06
1548.25,2.05535935e-06
1548.255,2.05560718e-06
1548.26,2.05597894e-06
1548.265,2.07258245e-06
1548.27,2.06527193e-06
1548.275,2.06601544e-06
1548.28,2.06626328e-06
1548.285,2.07567996e-06
1548.29,2.07803419e-06
1548.295,2.08100801e-06
1548.3,2.08943379e-06
1548.305,2.09141626e-06
1548.31,2.08559254e-06
1548.315,2.09785935e-06
1548.32,2.09649625e-06
1548.325,2.0925313e-06
1548.33,2.11545398e-06
1548.335,2.11607357e-06
1548.34,2.11483439e-06
1548.345,2.12400346e-06
1548.35,2.12189707e-06
1548.355,2.12326017e-06
1548.36,2.12957934e-06
1548.365,2.13057069e-06
1548.37,2.13812882e-06
1548.375,2.13453563e-06
1548.38,2.13391604e-06
1548.385,2.13515523e-06
1548.39,2.14543934e-06
1548.395,2.14011129e-06
1548.4,2.14692614e-06
1548.405,2.15138698e-06
1548.41,2.14940428e-06
1548.415,2.15101522e-06
1548.42,2.16129934e-06
1548.425,2.15832574e-06
1548.43,2.16637955e-06
1548.435,2.16873377e-06
1548.44,2.16947728e-06
1548.445,2.16799026e-06
1548.45,2.16848593e-06
1548.455,2.171088e-06
1548.46,2.17183151e-06
1548.465,2.17356614e-06
1548.47,2.17889419e-06
1548.475,2.17567253e-06
1548.48,2.17864635e-06
1548.485,2.17777892e-06
1548.49,2.18211562e-06
1548.495,2.18682408e-06
1548.5,2.18670016e-06
1548.505,2.19078902e-06
1548.51,2.1906651e-06
1548.515,2.18298305e-06
1548.52,2.18657624e-06
1548.525,2.18471769e-06
1548.53,2.18806326e-06
1548.535,2.18347873e-06
1548.54,2.18000923e-06
1548.545,2.18508944e-06
1548.55,2.18409809e-06
1548.555,2.1791418e-06
1548.56,2.17579645e-06
1548.565,2.17951356e-06
1548.57,2.1748051e-06
1548.575,2.18038099e-06
1548.58,2.17753109e-06
1548.585,2.17666388e-06
1548.59,2.17517686e-06
1548.595,2.16613171e-06
1548.6,2.17145976e-06
1548.605,2.17777892e-06
1548.61,2.17294655e-06
1548.615,2.1791418e-06
1548.62,2.17740717e-06
1548.625,2.1696012e-06
1548.63,2.17220327e-06
1548.635,2.16786634e-06
1548.64,2.16885769e-06
1548.645,2.16613171e-06
1548.65,2.1676185e-06
1548.655,2.16179501e-06
1548.66,2.16427316e-06
1548.665,2.15535192e-06
1548.67,2.16216677e-06
1548.675,2.1610515e-06
1548.68,2.16464491e-06
1548.685,2.17022057e-06
1548.69,2.16018429e-06
1548.695,2.16067997e-06
1548.7,2.15721047e-06
1548.705,2.16006038e-06
1548.71,2.16067997e-06
1548.715,2.16724698e-06
1548.72,2.16848593e-06
1548.725,2.16092758e-06
1548.73,2.16204285e-06
1548.735,2.17059232e-06
1548.74,2.16501667e-06
1548.745,2.17084016e-06
1548.75,2.18310697e-06
1548.755,2.17666388e-06
1548.76,2.18446985e-06
1548.765,2.18013315e-06
1548.77,2.17938964e-06
1548.775,2.18868263e-06
1548.78,2.18521336e-06
1548.785,2.18409809e-06
1548.79,2.19153253e-06
1548.795,2.19041749e-06
1548.8,2.18347873e-06
1548.805,2.18236346e-06
1548.81,2.19029357e-06
1548.815,2.19140861e-06
1548.82,2.19463027e-06
1548.825,2.20268407e-06
1548.83,2.19599315e-06
1548.835,2.19500203e-06
1548.84,2.19735625e-06
1548.845,2.19834737e-06
1548.85,2.20330367e-06
1548.855,2.20330367e-06
1548.86,2.19537355e-06
1548.865,2.20082552e-06
1548.87,2.19574531e-06
1548.875,2.18992182e-06
1548.88,2.19735625e-06
1548.885,2.20268407e-06
1548.89,2.20392326e-06
1548.895,2.20813604e-06
1548.9,2.20206471e-06
1548.905,2.20565789e-06
1548.91,2.21086202e-06
1548.915,2.21618984e-06
1548.92,2.22622634e-06
1548.925,2.22461563e-06
1548.93,2.2165616e-06
1548.935,2.21804862e-06
1548.94,2.21866799e-06
1548.945,2.21296841e-06
1548.95,2.21953542e-06
1548.955,2.22672202e-06
1548.96,2.23118263e-06
1548.965,2.22672202e-06
1548.97,2.22498738e-06
1548.975,2.22288077e-06
1548.98,2.22796098e-06
1548.985,2.22399603e-06
1548.99,2.22176573e-06
1548.995,2.22573067e-06
1549.0,2.22597851e-06
1549.005,2.21420737e-06
