Wavelength (nm),Power (W)
1547.5,9.34378306e-07
1547.501,9.31280681e-07
1547.502,9.35865216e-07
1547.503,9.34502225e-07
1547.504,9.35121705e-07
1547.505,9.34997786e-07
1547.506,9.36360777e-07
1547.507,9.33882632e-07
1547.508,9.34378306e-07
1547.509,9.34997786e-07
1547.51,9.35121705e-07
1547.511,9.33015315e-07
1547.512,9.35989021e-07
1547.513,9.34873867e-07
1547.514,9.35245623e-07
1547.515,9.3611294e-07
1547.516,9.36732533e-07
1547.517,9.34254388e-07
1547.518,9.36980371e-07
1547.519,9.3611294e-07
1547.52,9.36360777e-07
1547.521,9.37723769e-07
1547.522,9.35121705e-07
1547.523,9.36360777e-07
1547.524,9.36980371e-07
1547.525,9.33015315e-07
1547.526,9.38095525e-07
1547.527,9.35245623e-07
1547.528,9.35865216e-07
1547.529,9.36484696e-07
1547.53,9.3549346e-07
1547.531,9.34749949e-07
1547.532,9.36980371e-07
1547.533,9.38591086e-07
1547.534,9.34254388e-07
1547.535,9.3821933e-07
1547.536,9.3759985e-07
1547.537,9.38095525e-07
1547.538,9.34873867e-07
1547.539,9.37971606e-07
1547.54,9.36980371e-07
1547.541,9.36484696e-07
1547.542,9.34873867e-07
1547.543,9.38962842e-07
1547.544,9.35865216e-07
1547.545,9.35369542e-07
1547.546,9.35865216e-07
1547.547,9.37723769e-07
1547.548,9.3549346e-07
1547.549,9.37228094e-07
1547.55,9.36856452e-07
1547.551,9.36484696e-07
1547.552,9.36236859e-07
1547.553,9.36360777e-07
1547.554,9.36484696e-07
1547.555,9.36360777e-07
1547.556,9.35617379e-07
1547.557,9.34873867e-07
1547.558,9.37475932e-07
1547.559,9.35989021e-07
1547.56,9.34378306e-07
1547.561,9.34873867e-07
1547.562,9.37228094e-07
1547.563,9.33634794e-07
1547.564,9.36980371e-07
1547.565,9.35245623e-07
1547.566,9.35245623e-07
1547.567,9.34130469e-07
1547.568,9.33263152e-07
1547.569,9.33634794e-07
1547.57,9.34254388e-07
1547.571,9.36608615e-07
1547.572,9.3251964e-07
1547.573,9.33263152e-07
1547.574,9.35865216e-07
1547.575,9.35617379e-07
1547.576,9.31652323e-07
1547.577,9.35989021e-07
1547.578,9.34626144e-07
1547.579,9.34254388e-07
1547.58,9.35369542e-07
1547.581,9.35989021e-07
1547.582,9.31156762e-07
1547.583,9.36484696e-07
1547.584,9.34254388e-07
1547.585,9.31404486e-07
1547.586,9.35369542e-07
1547.587,9.34502225e-07
1547.588,9.33634794e-07
1547.589,9.34254388e-07
1547.59,9.34873867e-07
1547.591,9.34130469e-07
1547.592,9.33882632e-07
1547.593,9.36980371e-07
1547.594,9.33139233e-07
1547.595,9.31404486e-07
1547.596,9.32767477e-07
1547.597,9.34502225e-07
1547.598,9.3041325e-07
1547.599,9.32024079e-07
1547.6,9.34626144e-07
1547.601,9.32271917e-07
1547.602,9.30908925e-07
1547.603,9.30785006e-07
1547.604,9.34378306e-07
1547.605,9.30165413e-07
1547.606,9.34502225e-07
1547.607,9.33139233e-07
1547.608,9.3251964e-07
1547.609,9.33015315e-07
1547.61,9.3400655e-07
1547.611,9.35865216e-07
1547.612,9.33510989e-07
1547.613,9.28059023e-07
1547.614,9.30661088e-07
1547.615,9.33387071e-07
1547.616,9.34626144e-07
1547.617,9.29793771e-07
1547.618,9.30041608e-07
1547.619,9.33263152e-07
1547.62,9.33387071e-07
1547.621,9.31032844e-07
1547.622,9.31652323e-07
1547.623,9.3041325e-07
1547.624,9.31776242e-07
1547.625,9.31776242e-07
1547.626,9.32767477e-07
1547.627,9.3041325e-07
1547.628,9.32147998e-07
1547.629,9.32395835e-07
1547.63,9.34749949e-07
1547.631,9.29174178e-07
1547.632,9.3400655e-07
1547.633,9.32147998e-07
1547.634,9.35121705e-07
1547.635,9.29050259e-07
1547.636,9.3400655e-07
1547.637,9.32395835e-07
1547.638,9.35617379e-07
1547.639,9.32271917e-07
1547.64,9.3611294e-07
1547.641,9.33139233e-07
1547.642,9.33015315e-07
1547.643,9.33015315e-07
1547.644,9.34378306e-07
1547.645,9.3400655e-07
1547.646,9.3400655e-07
1547.647,9.33139233e-07
1547.648,9.33510989e-07
1547.649,9.34749949e-07
1547.65,9.32147998e-07
1547.651,9.3549346e-07
1547.652,9.34254388e-07
1547.653,9.36484696e-07
1547.654,9.34254388e-07
1547.655,9.3549346e-07
1547.656,9.33634794e-07
1547.657,9.36980371e-07
1547.658,9.35369542e-07
1547.659,9.36360777e-07
1547.66,9.35617379e-07
1547.661,9.38838923e-07
1547.662,9.35369542e-07
1547.663,9.36856452e-07
1547.664,9.37475932e-07
1547.665,9.37352013e-07
1547.666,9.36608615e-07
1547.667,9.40201915e-07
1547.668,9.36856452e-07
1547.669,9.37475932e-07
1547.67,9.38962842e-07
1547.671,9.38838923e-07
1547.672,9.39830159e-07
1547.673,9.35989021e-07
1547.674,9.39582321e-07
1547.675,9.39458403e-07
1547.676,9.38715004e-07
1547.677,9.40077996e-07
1547.678,9.4268006e-07
1547.679,9.40697475e-07
1547.68,9.40697475e-07
1547.681,9.42803865e-07
1547.682,9.42184386e-07
1547.683,9.41317069e-07
1547.684,9.42556142e-07
1547.685,9.43795214e-07
1547.686,9.43547377e-07
1547.687,9.44166857e-07
1547.688,9.40697475e-07
1547.689,9.45034287e-07
1547.69,9.44662531e-07
1547.691,9.43547377e-07
1547.692,9.4119315e-07
1547.693,9.46273246e-07
1547.694,9.42927784e-07
1547.695,9.43919133e-07
1547.696,9.45034287e-07
1547.697,9.44414694e-07
1547.698,9.44538613e-07
1547.699,9.47140677e-07
1547.7,9.47512319e-07
1547.701,9.45901604e-07
1547.702,9.4837975e-07
1547.703,9.48751392e-07
1547.704,9.47636238e-07
1547.705,9.49123148e-07
1547.706,9.5048614e-07
1547.707,9.47884075e-07
1547.708,9.49742628e-07
1547.709,9.49742628e-07
1547.71,9.51849131e-07
1547.711,9.49494904e-07
1547.712,9.49866546e-07
1547.713,9.509817e-07
1547.714,9.54203415e-07
1547.715,9.51353456e-07
1547.716,9.50610058e-07
1547.717,9.51105619e-07
1547.718,9.52344692e-07
1547.719,9.51229538e-07
1547.72,9.52220773e-07
1547.721,9.53831659e-07
1547.722,9.5370774e-07
1547.723,9.54574944e-07
1547.724,9.53831659e-07
1547.725,9.51353456e-07
1547.726,9.53459846e-07
1547.727,9.53583765e-07
1547.728,9.55070618e-07
1547.729,9.51105619e-07
1547.73,9.54203415e-07
1547.731,9.54822781e-07
1547.732,9.53831659e-07
1547.733,9.54698862e-07
1547.734,9.53955578e-07
1547.735,9.52716448e-07
1547.736,9.55938049e-07
1547.737,9.5581413e-07
1547.738,9.58911642e-07
1547.739,9.52592529e-07
1547.74,9.59283398e-07
1547.741,9.54079496e-07
1547.742,9.56557642e-07
1547.743,9.56309805e-07
1547.744,9.55566293e-07
1547.745,9.55938049e-07
1547.746,9.53955578e-07
1547.747,9.56681333e-07
1547.748,9.53955578e-07
1547.749,9.56929171e-07
1547.75,9.56061967e-07
1547.751,9.59655154e-07
1547.752,9.56061967e-07
1547.753,9.56805252e-07
1547.754,9.57177008e-07
1547.755,9.56681333e-07
1547.756,9.5878795e-07
1547.757,9.6002691e-07
1547.758,9.54079496e-07
1547.759,9.56681333e-07
1547.76,9.56805252e-07
1547.761,9.55194537e-07
1547.762,9.56681333e-07
