Wavelength (nm),Power (W)
1549.0,1.31043407e-06
1549.005,1.30820376e-06
1549.01,1.31551428e-06
1549.015,1.31291222e-06
1549.02,1.30969079e-06
1549.025,1.31452316e-06
1549.03,1.31241654e-06
1549.035,1.31526645e-06
1549.04,1.3141514e-06
1549.045,1.31204501e-06
1549.05,1.31105367e-06
1549.055,1.31600996e-06
1549.06,1.30746048e-06
1549.065,1.30969079e-06
1549.07,1.30832768e-06
1549.075,1.31117758e-06
1549.08,1.30572562e-06
1549.085,1.3084516e-06
1549.09,1.30523017e-06
1549.095,1.30225635e-06
1549.1,1.30807985e-06
1549.105,1.30374315e-06
1549.11,1.3047345e-06
1549.115,1.29853925e-06
1549.12,1.30448666e-06
1549.125,1.30448666e-06
1549.13,1.30337139e-06
1549.135,1.29878686e-06
1549.14,1.3047345e-06
1549.145,1.30176068e-06
1549.15,1.30101716e-06
1549.155,1.30101716e-06
1549.16,1.30622129e-06
1549.165,1.29779573e-06
1549.17,1.30238027e-06
1549.175,1.30275203e-06
1549.18,1.30151284e-06
1549.185,1.30584954e-06
1549.19,1.30299986e-06
1549.195,1.30857552e-06
1549.2,1.30461058e-06
1549.205,1.30547778e-06
1549.21,1.30944295e-06
1549.215,1.30944295e-06
1549.22,1.30547778e-06
1549.225,1.31018624e-06
1549.23,1.30461058e-06
1549.235,1.30907119e-06
1549.24,1.31031015e-06
1549.245,1.30498233e-06
1549.25,1.30919511e-06
1549.255,1.30684089e-06
1549.26,1.30052172e-06
1549.265,1.30634521e-06
1549.27,1.31204501e-06
1549.275,1.29928253e-06
1549.28,1.30200851e-06
1549.285,1.30944295e-06
1549.29,1.30622129e-06
1549.295,1.29333512e-06
1549.3,1.30807985e-06
1549.305,1.30275203e-06
1549.31,1.30014996e-06
1549.315,1.30076955e-06
1549.32,1.30783201e-06
1549.325,1.2969283e-06
1549.33,1.30361923e-06
1549.335,1.29556543e-06
1549.34,1.29928253e-06
1549.345,1.29928253e-06
1549.35,1.29568934e-06
1549.355,1.29445016e-06
1549.36,1.29073305e-06
1549.365,1.29234377e-06
1549.37,1.28800707e-06
1549.375,1.29457408e-06
1549.38,1.28528109e-06
1549.385,1.28627244e-06
1549.39,1.28813099e-06
1549.395,1.28825491e-06
1549.4,1.28391821e-06
1549.405,1.29172417e-06
1549.41,1.29060913e-06
1549.415,1.28156398e-06
1549.42,1.28986562e-06
1549.425,1.28924626e-06
1549.43,1.28082047e-06
1549.435,1.28466172e-06
1549.44,1.28986562e-06
1549.445,1.27722728e-06
1549.45,1.28305078e-06
1549.455,1.28515717e-06
1549.46,1.28391821e-06
1549.465,1.28218358e-06
1549.47,1.28354645e-06
1549.475,1.2860246e-06
1549.48,1.28354645e-06
1549.485,1.28379429e-06
1549.49,1.2875114e-06
1549.495,1.28577676e-06
1549.5,1.27747512e-06
1549.505,1.3047345e-06
1549.51,1.28144006e-06
1549.515,1.24005533e-06
1549.52,1.3084516e-06
1549.525,1.27784688e-06
1549.53,1.262978e-06
1549.535,1.30076955e-06
1549.54,1.25888914e-06
1549.545,1.28280294e-06
1549.55,1.27982935e-06
1549.555,1.27251883e-06
1549.56,1.28082047e-06
1549.565,1.27821841e-06
1549.57,1.27400563e-06
1549.575,1.27375779e-06
1549.58,1.27834232e-06
1549.585,1.26942109e-06
1549.59,1.27289059e-06
1549.595,1.28119223e-06
1549.6,1.27474914e-06
1549.605,1.26632358e-06
1549.61,1.27474914e-06
1549.615,1.27933367e-06
1549.62,1.26706686e-06
1549.625,1.2673147e-06
1549.63,1.27524481e-06
1549.635,1.26917325e-06
1549.64,1.26768646e-06
1549.645,1.27227099e-06
1549.65,1.26743862e-06
1549.655,1.26781038e-06
1549.66,1.26855389e-06
1549.665,1.26781038e-06
1549.67,1.26520831e-06
1549.675,1.26917325e-06
1549.68,1.26805821e-06
1549.685,1.26681903e-06
1549.69,1.26657119e-06
1549.695,1.26719078e-06
1549.7,1.26669511e-06
1549.705,1.26384543e-06
1549.71,1.2673147e-06
1549.715,1.26434088e-06
1549.72,1.26235841e-06
1549.725,1.26136729e-06
1549.73,1.26681903e-06
1549.735,1.26273017e-06
1549.74,1.25901306e-06
1549.745,1.26657119e-06
1549.75,1.25839347e-06
1549.755,1.26149121e-06
1549.76,1.26087161e-06
1549.765,1.26409304e-06
1549.77,1.25752604e-06
1549.775,1.2592609e-06
1549.78,1.25913698e-06
1549.785,1.26087161e-06
1549.79,1.2529415e-06
1549.795,1.25678275e-06
1549.8,1.25938482e-06
1549.805,1.25219822e-06
1549.81,1.25554357e-06
1549.815,1.25541965e-06
1549.82,1.25653492e-06
1549.825,1.24786152e-06
1549.83,1.25715451e-06
1549.835,1.25170254e-06
1549.84,1.25133079e-06
1549.845,1.24959615e-06
1549.85,1.24972007e-06
1549.855,1.24823305e-06
1549.86,1.24848088e-06
1549.865,1.24674625e-06
1549.87,1.24810913e-06
1549.875,1.24463986e-06
1549.88,1.24786152e-06
1549.885,1.24649841e-06
1549.89,1.24265739e-06
1549.895,1.24662233e-06
1549.9,1.24402027e-06
1549.905,1.24364851e-06
1549.91,1.24389635e-06
1549.915,1.24191388e-06
1549.92,1.240551e-06
1549.925,1.24402027e-06
1549.93,1.24079884e-06
1549.935,1.23732934e-06
1549.94,1.23683367e-06
1549.945,1.23745326e-06
1549.95,1.23559471e-06
1549.955,1.23646214e-06
1549.96,1.23138193e-06
1549.965,1.23447944e-06
1549.97,1.23224913e-06
1549.975,1.23175369e-06
1549.98,1.22890378e-06
1549.985,1.23162977e-06
1549.99,1.23039058e-06
1549.995,1.22927554e-06
1550.0,1.22964707e-06
1550.005,1.22816027e-06
1550.01,1.22939946e-06
1550.015,1.22654956e-06
1550.02,1.22555821e-06
1550.025,1.22394749e-06
1550.03,1.22729307e-06
1550.035,1.22233678e-06
1550.04,1.22208894e-06
1550.045,1.22159327e-06
1550.05,1.2161413e-06
1550.055,1.21849553e-06
1550.06,1.21502626e-06
1550.065,1.21477842e-06
1550.07,1.21564585e-06
1550.075,1.21341554e-06
1550.08,1.2118046e-06
1550.085,1.21353924e-06
1550.09,1.21130893e-06
1550.095,1.21155676e-06
1550.1,1.20858317e-06
1550.105,1.20585719e-06
1550.11,1.2066007e-06
1550.115,1.20635286e-06
1550.12,1.20486584e-06
1550.125,1.19755532e-06
1550.13,1.20052914e-06
1550.135,1.19631636e-06
1550.14,1.19718379e-06
1550.145,1.19284687e-06
1550.15,1.19383822e-06
1550.155,1.1922275e-06
1550.16,1.19334254e-06
1550.165,1.18838625e-06
1550.17,1.18429739e-06
1550.175,1.18714729e-06
1550.18,1.18454523e-06
1550.185,1.18144749e-06
1550.19,1.18082812e-06
1550.195,1.18243884e-06
1550.2,1.17388936e-06
1550.205,1.17996069e-06
1550.21,1.16608317e-06
1550.215,1.16385286e-06
1550.22,1.16298543e-06
1550.225,1.15864873e-06
1550.23,1.15666626e-06
1550.235,1.15158605e-06
1550.24,1.15009925e-06
1550.245,1.14700151e-06
