Wavelength (nm),Power (W)
1549.0,2.04656203e-06
1549.005,2.05412039e-06
1549.01,2.05015544e-06
1549.015,2.04445564e-06
1549.02,2.05535935e-06
1549.025,2.04656203e-06
1549.03,2.04953585e-06
1549.035,2.04842058e-06
1549.04,2.05325296e-06
1549.045,2.04532307e-06
1549.05,2.04631419e-06
1549.055,2.05052697e-06
1549.06,2.04296884e-06
1549.065,2.04804905e-06
1549.07,2.03801255e-06
1549.075,2.05597894e-06
1549.08,2.03268451e-06
1549.085,2.04804905e-06
1549.09,2.04755338e-06
1549.095,2.0289674e-06
1549.1,2.05362471e-06
1549.105,2.0448274e-06
1549.11,2.0370212e-06
1549.115,2.05412039e-06
1549.12,2.03714512e-06
1549.125,2.03826039e-06
1549.13,2.03751688e-06
1549.135,2.0404907e-06
1549.14,2.03206491e-06
1549.145,2.04346452e-06
1549.15,2.04433172e-06
1549.155,2.03826039e-06
1549.16,2.04172966e-06
1549.165,2.04123398e-06
1549.17,2.04680987e-06
1549.175,2.04123398e-06
1549.18,2.02809997e-06
1549.185,2.04445564e-06
1549.19,2.04309276e-06
1549.195,2.03788863e-06
1549.2,2.03962327e-06
1549.205,2.04965977e-06
1549.21,2.04495132e-06
1549.215,2.04693379e-06
1549.22,2.04780122e-06
1549.225,2.03578225e-06
1549.23,2.03987111e-06
1549.235,2.03689729e-06
1549.24,2.04234925e-06
1549.245,2.02686101e-06
1549.25,2.05052697e-06
1549.255,2.03751688e-06
1549.26,2.03974719e-06
1549.265,2.04024286e-06
1549.27,2.03553441e-06
1549.275,2.04160574e-06
1549.28,2.03652576e-06
1549.285,2.03627792e-06
1549.29,2.03367586e-06
1549.295,2.03801255e-06
1549.3,2.02971069e-06
1549.305,2.03726904e-06
1549.31,2.0261175e-06
1549.315,2.03206491e-06
1549.32,2.02388719e-06
1549.325,2.03689729e-06
1549.33,2.02227648e-06
1549.335,2.02921524e-06
1549.34,2.0102575e-06
1549.345,2.02549791e-06
1549.35,2.0036905e-06
1549.355,2.02103729e-06
1549.36,1.99699957e-06
1549.365,2.00492946e-06
1549.37,2.00517729e-06
1549.375,1.98844987e-06
1549.38,1.99699957e-06
1549.385,1.98299813e-06
1549.39,1.99030865e-06
1549.395,1.97543977e-06
1549.4,2.01000967e-06
1549.405,1.98659131e-06
1549.41,1.98436101e-06
1549.415,1.98770658e-06
1549.42,1.97977647e-06
1549.425,1.97011173e-06
1549.43,1.96887277e-06
1549.435,1.9590841e-06
1549.44,1.96354472e-06
1549.445,1.94879999e-06
1549.45,1.94297627e-06
1549.455,1.94595009e-06
1549.46,1.94595009e-06
1549.465,1.94062204e-06
1549.47,1.93901133e-06
1549.475,1.93033793e-06
1549.48,1.9331876e-06
1549.485,1.92785978e-06
1549.49,1.91571689e-06
1549.495,1.92885091e-06
1549.5,1.90815854e-06
1549.505,1.91584081e-06
1549.51,1.90890205e-06
1549.515,1.90914989e-06
1549.52,1.90679566e-06
1549.525,1.8926703e-06
1549.53,1.89589196e-06
1549.535,1.89973298e-06
1549.54,1.881147e-06
1549.545,1.88412082e-06
1549.55,1.87718206e-06
1549.555,1.86838474e-06
1549.56,1.86974762e-06
1549.565,1.86553484e-06
1549.57,1.85822432e-06
1549.575,1.85785257e-06
1549.58,1.84818782e-06
1549.585,1.85971112e-06
1549.59,1.83889483e-06
1549.595,1.84843566e-06
1549.6,1.84459464e-06
1549.605,1.83443422e-06
1549.61,1.83901875e-06
1549.615,1.82836288e-06
1549.62,1.81981341e-06
1549.625,1.81547671e-06
1549.63,1.81287464e-06
1549.635,1.80506845e-06
1549.64,1.80135135e-06
1549.645,1.79788185e-06
1549.65,1.79342123e-06
1549.655,1.7945365e-06
1549.66,1.77768516e-06
1549.665,1.78586311e-06
1549.67,1.7701268e-06
1549.675,1.77941979e-06
1549.68,1.76269259e-06
1549.685,1.75897526e-06
1549.69,1.75971877e-06
1549.695,1.75104537e-06
1549.7,1.75005403e-06
1549.705,1.73419403e-06
1549.71,1.73481362e-06
1549.715,1.73630042e-06
1549.72,1.71164311e-06
1549.725,1.71015608e-06
1549.73,1.70445651e-06
1549.735,1.69912846e-06
1549.74,1.69280929e-06
1549.745,1.68822476e-06
1549.75,1.68748124e-06
1549.755,1.6726126e-06
1549.76,1.67273652e-06
1549.765,1.65253982e-06
1549.77,1.65501774e-06
1549.775,1.62850188e-06
1549.78,1.64659218e-06
1549.785,1.59715364e-06
1549.79,1.60805735e-06
1549.795,1.58141734e-06
1549.8,1.58575426e-06
1549.805,1.56679653e-06
1549.81,1.54052827e-06
1549.815,1.54560848e-06
1549.82,1.5189687e-06
1549.825,1.52429652e-06
1549.83,1.49691323e-06
1549.835,1.50707365e-06
1549.84,1.47287551e-06
1549.845,1.47746005e-06
1549.85,1.44958108e-06
1549.855,1.45813055e-06
1549.86,1.42789736e-06
1549.865,1.46519324e-06
1549.87,1.38291944e-06
1549.875,1.41934788e-06
1549.88,1.33980006e-06
1549.885,1.33695016e-06
1549.89,1.32493119e-06
1549.895,1.31613388e-06
1549.9,1.30646913e-06
1549.905,1.28466172e-06
1549.91,1.28342253e-06
1549.915,1.28205966e-06
1549.92,1.23088626e-06
1549.925,1.21539802e-06
1549.93,1.22778852e-06
1549.935,1.18404955e-06
1549.94,1.19520109e-06
1549.945,1.1467539e-06
1549.95,1.15567514e-06
1549.955,1.11305121e-06
1549.96,1.12036173e-06
1549.965,1.08058771e-06
1549.97,1.06671018e-06
1549.975,1.05927597e-06
1549.98,1.02867102e-06
1549.985,1.02235185e-06
1549.99,9.92366495e-07
1549.995,9.92366495e-07
1550.0,9.68204631e-07
1550.005,9.62752893e-07
1550.01,9.35245623e-07
1550.015,9.34873867e-07
1550.02,9.32271917e-07
1550.025,8.7800089e-07
1550.03,8.71557688e-07
1550.035,8.80602954e-07
1550.04,8.30544707e-07
1550.045,8.61149658e-07
1550.05,7.79619143e-07
1550.055,7.7776059e-07
1550.06,7.6078544e-07
1550.065,7.56572547e-07
1550.07,7.48890386e-07
1550.075,7.29684928e-07
1550.08,7.26835026e-07
1550.085,7.06266576e-07
1550.09,7.04903584e-07
1550.095,6.87432873e-07
1550.1,6.84459053e-07
1550.105,6.69590293e-07
1550.11,6.71448959e-07
1550.115,6.57695352e-07
1550.12,6.57819157e-07
1550.125,6.47411014e-07
1550.13,6.50136997e-07
1550.135,6.35392155e-07
1550.14,6.36011634e-07
1550.145,6.33161847e-07
1550.15,6.33657407e-07
1550.155,6.3638339e-07
1550.16,6.37498545e-07
1550.165,6.36259472e-07
1550.17,6.41215763e-07
1550.175,6.43817827e-07
1550.18,6.47287209e-07
1550.185,6.49765241e-07
1550.19,6.5695184e-07
1550.195,6.58562669e-07
1550.2,6.74174828e-07
1550.205,6.59182149e-07
1550.21,6.99823488e-07
1550.215,6.63642766e-07
1550.22,7.39597397e-07
1550.225,7.33773788e-07
1550.23,7.54094515e-07
1550.235,7.50377296e-07
1550.24,7.79619143e-07
1550.245,7.97213886e-07
1550.25,8.02170177e-07
1550.255,8.28810073e-07
1550.26,8.34261925e-07
1550.265,8.60282228e-07
1550.27,8.63008211e-07
1550.275,8.86550367e-07
1550.28,8.93365211e-07
1550.285,9.15916246e-07
1550.29,9.19881188e-07
1550.295,9.49494904e-07
1550.3,9.18642229e-07
1550.305,9.9905742e-07
1550.31,9.70682777e-07
1550.315,1.05109802e-06
1550.32,1.0674537e-06
1550.325,1.07364895e-06
1550.33,1.09211101e-06
1550.335,1.10412998e-06
1550.34,1.11875102e-06
1550.345,1.13076976e-06
1550.35,1.15468379e-06
1550.355,1.15480771e-06
1550.36,1.19420997e-06
1550.365,1.18801472e-06
1550.37,1.2233279e-06
1550.375,1.21775224e-06
1550.38,1.25219822e-06
1550.385,1.24823305e-06
1550.39,1.2730145e-06
1550.395,1.27066028e-06
1550.4,1.30931903e-06
1550.405,1.31613388e-06
1550.41,1.32926789e-06
1550.415,1.3495885e-06
1550.42,1.35057985e-06
1550.425,1.37176789e-06
1550.43,1.37660027e-06
1550.435,1.39630129e-06
1550.44,1.39853159e-06
1550.445,1.41538294e-06
1550.45,1.41761325e-06
1550.455,1.42678232e-06
1550.46,1.44264231e-06
1550.465,1.4649454e-06
1550.47,1.45007675e-06
1550.475,1.49914354e-06
1550.48,1.51153426e-06
1550.485,1.51847303e-06
1550.49,1.53520045e-06
1550.495,1.53073984e-06
1550.5,1.55676003e-06
1550.505,1.55167982e-06
1550.51,1.57274394e-06
1550.515,1.57299178e-06
1550.52,1.58897569e-06
1550.525,1.5897192e-06
1550.53,1.61214621e-06
1550.535,1.60359673e-06
1550.54,1.62738661e-06
1550.545,1.62317383e-06
1550.55,1.64423795e-06
1550.555,1.64745961e-06
1550.56,1.65613301e-06
1550.565,1.66765631e-06
1550.57,1.66815198e-06
1550.575,1.69169425e-06
1550.58,1.69206578e-06
1550.585,1.70495218e-06
1550.59,1.71015608e-06
1550.595,1.72044042e-06
1550.6,1.71944907e-06
1550.605,1.72911382e-06
1550.61,1.72998125e-06
1550.615,1.74670868e-06
1550.62,1.73456579e-06
1550.625,1.76281651e-06
1550.63,1.76170124e-06
1550.635,1.76281651e-06
1550.64,1.77483525e-06
1550.645,1.76467506e-06
1550.65,1.79094309e-06
1550.655,1.78437608e-06
1550.66,1.80853795e-06
1550.665,1.79912104e-06
1550.67,1.82229155e-06
1550.675,1.81299856e-06
1550.68,1.82600866e-06
1550.685,1.82885856e-06
1550.69,1.83914267e-06
1550.695,1.82749545e-06
1550.7,1.84385112e-06
1550.705,1.8543833e-06
1550.71,1.8515334e-06
1550.715,1.85487897e-06
1550.72,1.86169382e-06
1550.725,1.86689772e-06
1550.73,1.86070247e-06
1550.735,1.87507567e-06
1550.74,1.87160617e-06
1550.745,1.88969648e-06
1550.75,1.88288163e-06
1550.755,1.89477669e-06
1550.76,1.89911339e-06
1550.765,1.90245896e-06
1550.77,1.8920507e-06
1550.775,1.91398226e-06
1550.78,1.91323875e-06
1550.785,1.91286699e-06
1550.79,1.91150411e-06
1550.795,1.92030143e-06
1550.8,1.92054927e-06
1550.805,1.91559297e-06
1550.81,1.92327525e-06
1550.815,1.92525772e-06
1550.82,1.92240782e-06
1550.825,1.92538164e-06
1550.83,1.92525772e-06
1550.835,1.92426637e-06
1550.84,1.92823154e-06
1550.845,1.92711627e-06
1550.85,1.9309573e-06
1550.855,1.93132905e-06
1550.86,1.92600123e-06
1550.865,1.93863957e-06
1550.87,1.93281608e-06
1550.875,1.93789606e-06
1550.88,1.93702886e-06
1550.885,1.94396762e-06
1550.89,1.94124163e-06
1550.895,1.95028679e-06
1550.9,1.94248059e-06
1550.905,1.95202142e-06
1550.91,1.94656968e-06
1550.915,1.95697771e-06
1550.92,1.94508266e-06
1550.925,1.95846451e-06
1550.93,1.95065854e-06
1550.935,1.95586267e-06
1550.94,1.95449957e-06
1550.945,1.96280143e-06
1550.95,1.9547474e-06
1550.955,1.96478391e-06
1550.96,1.96651854e-06
1550.965,1.96156225e-06
1550.97,1.96044721e-06
1550.975,1.97407689e-06
1550.98,1.9691206e-06
1550.985,1.97519194e-06
1550.99,1.96961628e-06
1550.995,1.97915688e-06
1551.0,1.98275029e-06
1551.005,1.97531585e-06
1551.01,1.98113958e-06
1551.015,1.9878305e-06
1551.02,1.99353008e-06
1551.025,1.98510452e-06
1551.03,1.99278679e-06
1551.035,1.99439751e-06
1551.04,1.99613214e-06
1551.045,1.99476926e-06
1551.05,2.0008406e-06
1551.055,1.99749502e-06
1551.06,2.00678801e-06
1551.065,2.00232739e-06
1551.07,2.00914224e-06
1551.075,2.01855914e-06
1551.08,2.01670059e-06
1551.085,2.01967441e-06
1551.09,2.02624142e-06
1551.095,2.03256059e-06
1551.1,2.02636534e-06
1551.105,2.03603008e-06
1551.11,2.0318173e-06
1551.115,2.03355194e-06
1551.12,2.0376408e-06
1551.125,2.03887976e-06
1551.13,2.03318018e-06
1551.135,2.0347909e-06
1551.14,2.04383605e-06
1551.145,2.0404907e-06
1551.15,2.03776472e-06
1551.155,2.04928801e-06
1551.16,2.04296884e-06
1551.165,2.05065089e-06
1551.17,2.04978369e-06
1551.175,2.0563507e-06
1551.18,2.05362471e-06
1551.185,2.06217419e-06
1551.19,2.05783749e-06
1551.195,2.06019172e-06
1551.2,2.058581e-06
1551.205,2.06836967e-06
1551.21,2.06180266e-06
1551.215,2.06304162e-06
1551.22,2.06477625e-06
1551.225,2.06143091e-06
1551.23,2.06651089e-06
1551.235,2.06651089e-06
1551.24,2.06613936e-06
1551.245,2.06403297e-06
1551.25,2.06688264e-06
1551.255,2.06477625e-06
1551.26,2.06589152e-06
1551.265,2.06428058e-06
1551.27,2.06601544e-06
1551.275,2.06601544e-06
1551.28,2.06948471e-06
1551.285,2.06613936e-06
1551.29,2.0686175e-06
1551.295,2.06477625e-06
1551.3,2.06849359e-06
1551.305,2.06998038e-06
1551.31,2.06564368e-06
1551.315,2.06737832e-06
1551.32,2.06936079e-06
1551.325,2.074441e-06
1551.33,2.05659853e-06
1551.335,2.06750224e-06
1551.34,2.0663872e-06
1551.345,2.06700656e-06
1551.35,2.06539585e-06
1551.355,2.0686175e-06
1551.36,2.06490017e-06
1551.365,2.07406924e-06
1551.37,2.06328946e-06
1551.375,2.07146718e-06
1551.38,2.07047606e-06
1551.385,2.07171502e-06
1551.39,2.06378513e-06
1551.395,2.07084781e-06
1551.4,2.06775007e-06
1551.405,2.06601544e-06
1551.41,2.07245853e-06
1551.415,2.05350079e-06
1551.42,2.07097173e-06
1551.425,2.06192635e-06
1551.43,2.06998038e-06
1551.435,2.05709421e-06
1551.44,2.07468884e-06
1551.445,2.06390905e-06
1551.45,2.07270637e-06
1551.455,2.06514801e-06
1551.46,2.07890162e-06
1551.465,2.06787399e-06
1551.47,2.08137976e-06
1551.475,2.07964513e-06
1551.48,2.08038841e-06
1551.485,2.08076017e-06
1551.49,2.0925313e-06
1551.495,2.09228347e-06
1551.5,2.0916641e-06
1551.505,2.09860286e-06
1551.51,2.09761151e-06
1551.515,2.10219605e-06
1551.52,2.0997179e-06
1551.525,2.09265522e-06
1551.53,2.10578924e-06
1551.535,2.0997179e-06
1551.54,2.10281564e-06
1551.545,2.0960008e-06
1551.55,2.10281564e-06
1551.555,2.10331109e-06
1551.56,2.10789563e-06
1551.565,2.10380676e-06
1551.57,2.10888697e-06
1551.575,2.10368285e-06
1551.58,2.11024985e-06
1551.585,2.09823111e-06
1551.59,2.10479811e-06
1551.595,2.10293956e-06
1551.6,2.10529379e-06
1551.605,2.09364657e-06
1551.61,2.09711584e-06
1551.615,2.09500945e-06
1551.62,2.10157646e-06
1551.625,2.08906204e-06
1551.63,2.09947007e-06
1551.635,2.09352265e-06
1551.64,2.09984182e-06
1551.645,2.08831852e-06
1551.65,2.09885047e-06
1551.655,2.09005316e-06
1551.66,2.09513337e-06
1551.665,2.09154018e-06
1551.67,2.0925313e-06
1551.675,2.09438986e-06
1551.68,2.09637233e-06
1551.685,2.09513337e-06
1551.69,2.08943379e-06
1551.695,2.10231997e-06
1551.7,2.09476161e-06
1551.705,2.09798327e-06
1551.71,2.09203563e-06
1551.715,2.09984182e-06
1551.72,2.0896814e-06
1551.725,2.10182429e-06
1551.73,2.09017708e-06
1551.735,2.09810719e-06
1551.74,2.09872655e-06
1551.745,2.10021358e-06
1551.75,2.09587688e-06
1551.755,2.10950657e-06
1551.76,2.10603707e-06
1551.765,2.10504595e-06
1551.77,2.12140162e-06
1551.775,2.11210863e-06
1551.78,2.12375585e-06
1551.785,2.11830388e-06
1551.79,2.13292492e-06
1551.795,2.1184278e-06
1551.8,2.1314379e-06
1551.805,2.11917131e-06
1551.81,2.14221791e-06
1551.815,2.12635769e-06
1551.82,2.1299511e-06
1551.825,2.132801e-06
1551.83,2.12821647e-06
1551.835,2.12871191e-06
1551.84,2.12747295e-06
1551.845,2.14159832e-06
1551.85,2.12288842e-06
1551.855,2.13044677e-06
1551.86,2.12895975e-06
1551.865,2.13589851e-06
1551.87,2.12437521e-06
1551.875,2.12140162e-06
1551.88,2.13242924e-06
1551.885,2.14197007e-06
1551.89,2.10826738e-06
1551.895,2.1299511e-06
1551.9,2.12957934e-06
1551.905,2.12400346e-06
1551.91,2.11892348e-06
1551.915,2.1299511e-06
1551.92,2.11545398e-06
1551.925,2.12623377e-06
1551.93,2.11198471e-06
1551.935,2.12400346e-06
1551.94,2.11000224e-06
1551.945,2.12796863e-06
1551.95,2.11582574e-06
1551.955,2.11632141e-06
1551.96,2.12102987e-06
1551.965,2.12202099e-06
1551.97,2.11879956e-06
1551.975,2.12821647e-06
1551.98,2.10863914e-06
1551.985,2.13081853e-06
1551.99,2.11756037e-06
1551.995,2.1140911e-06
1552.0,2.12834038e-06
1552.005,2.1083913e-06
1552.01,2.12412738e-06
1552.015,2.11743645e-06
1552.02,2.11917131e-06
1552.025,2.11483439e-06
1552.03,2.12140162e-06
1552.035,2.11223255e-06
1552.04,2.12164923e-06
1552.045,2.116941e-06
1552.05,2.12226882e-06
1552.055,2.10554163e-06
1552.06,2.1342878e-06
1552.065,2.13007502e-06
1552.07,2.11904739e-06
1552.075,2.12140162e-06
1552.08,2.13936801e-06
1552.085,2.1227645e-06
1552.09,2.12747295e-06
1552.095,2.13094222e-06
1552.1,2.13119006e-06
1552.105,2.12871191e-06
1552.11,2.12474697e-06
1552.115,2.13317253e-06
1552.12,2.12685336e-06
1552.125,2.13131398e-06
1552.13,2.13069461e-06
1552.135,2.13577459e-06
1552.14,2.12214491e-06
1552.145,2.13044677e-06
1552.15,2.14048305e-06
1552.155,2.13131398e-06
1552.16,2.13738554e-06
1552.165,2.14469583e-06
1552.17,2.1256144e-06
1552.175,2.14816532e-06
1552.18,2.13441172e-06
1552.185,2.14172223e-06
1552.19,2.13057069e-06
1552.195,2.1423416e-06
1552.2,2.14308511e-06
1552.205,2.13478347e-06
1552.21,2.14543934e-06
1552.215,2.14060697e-06
1552.22,2.14444822e-06
1552.225,2.14246552e-06
1552.23,2.15076739e-06
1552.235,2.14420038e-06
1552.24,2.15213026e-06
1552.245,2.13788098e-06
1552.25,2.16067997e-06
1552.255,2.14568718e-06
1552.26,2.15299769e-06
1552.265,2.15559976e-06
1552.27,2.14816532e-06
1552.275,2.15597152e-06
1552.28,2.15138698e-06
1552.285,2.15708656e-06
1552.29,2.148661e-06
1552.295,2.14915667e-06
1552.3,2.1399876e-06
1552.305,2.15064347e-06
1552.31,2.13936801e-06
1552.315,2.14184615e-06
1552.32,2.13131398e-06
1552.325,2.14172223e-06
1552.33,2.1314379e-06
1552.335,2.13552676e-06
1552.34,2.13242924e-06
