Wavelength (nm),Power (W)
1547.5,8.7019481e-07
1547.505,8.69203575e-07
1547.51,8.68212226e-07
1547.515,8.66601511e-07
1547.52,8.69823054e-07
1547.525,8.67840583e-07
1547.53,8.67468827e-07
1547.535,8.65610275e-07
1547.54,8.66725429e-07
1547.545,8.68831819e-07
1547.55,8.62140894e-07
1547.555,8.61893056e-07
1547.56,8.66477592e-07
1547.565,8.62884292e-07
1547.57,8.64371202e-07
1547.575,8.60282228e-07
1547.58,8.6362769e-07
1547.585,8.63256048e-07
1547.59,8.64123365e-07
1547.595,8.63132129e-07
1547.6,8.66105836e-07
1547.605,8.66725429e-07
1547.61,8.66105836e-07
1547.615,8.66229755e-07
1547.62,8.67097071e-07
1547.625,8.69451299e-07
1547.63,8.69451299e-07
1547.635,8.71062127e-07
1547.64,8.71557688e-07
1547.645,8.72796761e-07
1547.65,8.73664192e-07
1547.655,8.73416354e-07
1547.66,8.75150988e-07
1547.665,8.75522744e-07
1547.67,8.77009654e-07
1547.675,8.76142224e-07
1547.68,8.77133573e-07
1547.685,8.77009654e-07
1547.69,8.77381297e-07
1547.695,8.81470271e-07
1547.7,8.78248727e-07
1547.705,8.77629134e-07
1547.71,8.77257492e-07
1547.715,8.82337588e-07
1547.72,8.83080986e-07
1547.725,8.83576661e-07
1547.73,8.88285115e-07
1547.735,8.82337588e-07
1547.74,8.82337588e-07
1547.745,8.82585425e-07
1547.75,8.84320059e-07
1547.755,8.8159419e-07
1547.76,8.8159419e-07
1547.765,8.84443978e-07
1547.77,8.84691815e-07
1547.775,8.82709344e-07
1547.78,8.84072335e-07
1547.785,8.81718108e-07
1547.79,8.78992125e-07
1547.795,8.78868207e-07
1547.8,8.79611605e-07
1547.805,8.77009654e-07
1547.81,8.77009654e-07
1547.815,8.8159419e-07
1547.82,8.75150988e-07
1547.825,8.77629134e-07
1547.83,8.74779346e-07
1547.835,8.75770581e-07
1547.84,8.75398825e-07
1547.845,8.76142224e-07
1547.85,8.75027069e-07
1547.855,8.74531509e-07
1547.86,8.72549037e-07
1547.865,8.72177282e-07
1547.87,8.71805526e-07
1547.875,8.71062127e-07
1547.88,8.71805526e-07
1547.885,8.73168517e-07
1547.89,8.68955738e-07
1547.895,8.71062127e-07
1547.9,8.69575217e-07
1547.905,8.70070892e-07
1547.91,8.71186046e-07
1547.915,8.70938209e-07
1547.92,8.74531509e-07
1547.925,8.70318729e-07
1547.93,8.71062127e-07
1547.935,8.69699136e-07
1547.94,8.73292436e-07
1547.945,8.71309965e-07
1547.95,8.70566453e-07
1547.955,8.70690371e-07
1547.96,8.68088307e-07
1547.965,8.67097071e-07
1547.97,8.68955738e-07
1547.975,8.71062127e-07
1547.98,8.65981917e-07
1547.985,8.64247284e-07
1547.99,8.65486356e-07
1547.995,8.62264812e-07
1548.0,8.65981917e-07
1548.005,8.63132129e-07
1548.01,8.62388617e-07
1548.015,8.60901821e-07
1548.02,8.60406146e-07
1548.025,8.59662748e-07
1548.03,8.59167073e-07
1548.035,8.57184602e-07
1548.04,8.55202131e-07
1548.045,8.53591303e-07
1548.05,8.56193367e-07
1548.055,8.5383914e-07
1548.06,8.53219547e-07
1548.065,8.56193367e-07
1548.07,8.53219547e-07
1548.075,8.54830375e-07
1548.08,8.54210896e-07
1548.085,8.4875893e-07
1548.09,8.52723986e-07
1548.095,8.5383914e-07
1548.1,8.56441204e-07
1548.105,8.54954294e-07
1548.11,8.55697692e-07
1548.115,8.56812846e-07
1548.12,8.57556358e-07
1548.125,8.55573774e-07
1548.13,8.54830375e-07
1548.135,8.56936765e-07
1548.14,8.57308521e-07
1548.145,8.62016975e-07
1548.15,8.58547594e-07
1548.155,8.61769138e-07
1548.16,8.60901821e-07
1548.165,8.63256048e-07
1548.17,8.63875528e-07
1548.175,8.68336144e-07
1548.18,8.651146e-07
1548.185,8.63132129e-07
1548.19,8.65857999e-07
1548.195,8.69079656e-07
1548.2,8.687079e-07
1548.205,8.71433883e-07
1548.21,8.69451299e-07
1548.215,8.69451299e-07
1548.22,8.72053363e-07
1548.225,8.71433883e-07
1548.23,8.73044598e-07
1548.235,8.72053363e-07
1548.24,8.72177282e-07
1548.245,8.723012e-07
1548.25,8.71805526e-07
1548.255,8.70566453e-07
1548.26,8.73416354e-07
1548.265,8.72177282e-07
1548.27,8.71681607e-07
1548.275,8.70070892e-07
1548.28,8.67964502e-07
1548.285,8.69079656e-07
1548.29,8.687079e-07
1548.295,8.69699136e-07
1548.3,8.66601511e-07
1548.305,8.56193367e-07
1548.31,8.71681607e-07
1548.315,8.61149658e-07
1548.32,8.66601511e-07
1548.325,8.57928001e-07
1548.33,8.58299757e-07
1548.335,8.69451299e-07
1548.34,8.51113157e-07
1548.345,8.58547594e-07
1548.35,8.51856669e-07
1548.355,8.53715221e-07
1548.36,8.5532605e-07
1548.365,8.47148215e-07
1548.37,8.52228311e-07
1548.375,8.48263369e-07
1548.38,8.47891613e-07
1548.385,8.48387288e-07
1548.39,8.51608831e-07
1548.395,8.4516563e-07
1548.4,8.46776459e-07
1548.405,8.46528621e-07
1548.41,8.49254604e-07
1548.415,8.45661305e-07
1548.42,8.47024296e-07
1548.425,8.43802752e-07
1548.43,8.47891613e-07
1548.435,8.42687598e-07
1548.44,8.46776459e-07
1548.445,8.4454615e-07
1548.45,8.45909142e-07
1548.455,8.4454615e-07
1548.46,8.41572444e-07
1548.465,8.43678833e-07
1548.47,8.42935322e-07
1548.475,8.41944086e-07
1548.48,8.4665254e-07
1548.485,8.34509763e-07
1548.49,8.37235632e-07
1548.495,8.32775015e-07
1548.5,8.41200688e-07
1548.505,8.3327069e-07
1548.51,8.3537708e-07
1548.515,8.32403373e-07
1548.52,8.29925227e-07
1548.525,8.30544707e-07
1548.53,8.32651097e-07
1548.535,8.31288105e-07
1548.54,8.30544707e-07
1548.545,8.2819048e-07
1548.55,8.27447082e-07
1548.555,8.3178378e-07
1548.56,8.30049146e-07
1548.565,8.31040381e-07
1548.57,8.28066561e-07
1548.575,8.28066561e-07
1548.58,8.27818837e-07
1548.585,8.28686154e-07
1548.59,8.2819048e-07
1548.595,8.29181715e-07
1548.6,8.27818837e-07
1548.605,8.29305634e-07
1548.61,8.30668625e-07
1548.615,8.2608409e-07
1548.62,8.32651097e-07
1548.625,8.30792544e-07
1548.63,8.29429553e-07
1548.635,8.30792544e-07
1548.64,8.32031617e-07
1548.645,8.29057797e-07
1548.65,8.31412024e-07
1548.655,8.2967739e-07
1548.66,8.34757486e-07
1548.665,8.4045729e-07
1548.67,8.29553471e-07
1548.675,8.34385844e-07
1548.68,8.38598623e-07
1548.685,8.32155536e-07
1548.69,8.38598623e-07
1548.695,8.34881405e-07
1548.7,8.38846461e-07
1548.705,8.39342022e-07
1548.71,8.36616152e-07
1548.715,8.34014088e-07
1548.72,8.34138007e-07
1548.725,8.34509763e-07
1548.73,8.32651097e-07
1548.735,8.36492234e-07
1548.74,8.34261925e-07
1548.745,8.33146771e-07
1548.75,8.29925227e-07
1548.755,8.30420788e-07
1548.76,8.30049146e-07
1548.765,8.25712334e-07
1548.77,8.23605944e-07
1548.775,8.22986465e-07
1548.78,8.21499555e-07
1548.785,8.18278011e-07
1548.79,8.16667182e-07
1548.795,8.18649653e-07
1548.8,8.13817394e-07
1548.805,8.14932548e-07
1548.81,8.11587086e-07
1548.815,8.12206565e-07
1548.82,8.13941313e-07
1548.825,8.1121533e-07
1548.83,8.02913576e-07
1548.835,8.06259038e-07
1548.84,8.06878631e-07
1548.845,7.99196357e-07
1548.85,8.01178942e-07
1548.855,7.95107496e-07
1548.86,7.94983578e-07
1548.865,7.95974813e-07
1548.87,7.94116261e-07
1548.875,7.91266359e-07
1548.88,7.93620586e-07
1548.885,7.88168734e-07
1548.89,7.89283888e-07
1548.895,7.86557905e-07
1548.9,7.89903368e-07
1548.905,7.85690588e-07
1548.91,7.83212442e-07
1548.915,7.83212442e-07
1548.92,7.78627907e-07
1548.925,7.83584198e-07
1548.93,7.756542e-07
1548.935,7.76893273e-07
1548.94,7.72928217e-07
1548.945,7.7416729e-07
1548.95,7.73671729e-07
1548.955,7.65369975e-07
1548.96,7.65369975e-07
1548.965,7.65989455e-07
1548.97,7.65122138e-07
1548.975,7.63635228e-07
1548.98,7.61528838e-07
1548.985,7.59670286e-07
1548.99,7.57687815e-07
1548.995,7.58307294e-07
1549.0,7.57316059e-07
1549.005,7.57068221e-07
1549.01,7.51616369e-07
1549.015,7.5359884e-07
1549.02,7.54218433e-07
1549.025,7.48270907e-07
1549.03,7.50129459e-07
1549.035,7.48394825e-07
1549.04,7.49386061e-07
1549.045,7.48766467e-07
1549.05,7.50501215e-07
1549.055,7.46783996e-07
1549.06,7.45297086e-07
1549.065,7.45792761e-07
1549.07,7.44181932e-07
1549.075,7.42695136e-07
1549.08,7.42818941e-07
1549.085,7.44181932e-07
1549.09,7.4021699e-07
1549.095,7.42447298e-07
1549.1,7.44058013e-07
1549.105,7.39225754e-07
1549.11,7.36747609e-07
1549.115,7.36747609e-07
1549.12,7.37738844e-07
1549.125,7.35012861e-07
1549.13,7.44305851e-07
1549.135,7.41456063e-07
1549.14,7.32534716e-07
1549.145,7.36871527e-07
1549.15,7.31419561e-07
1549.155,7.39225754e-07
1549.16,7.37738844e-07
1549.165,7.27206782e-07
1549.17,7.26339465e-07
1549.175,7.43686371e-07
1549.18,7.08125242e-07
1549.185,7.31295643e-07
1549.19,7.14816167e-07
1549.195,7.23861319e-07
1549.2,7.17418231e-07
1549.205,7.07010088e-07
1549.21,7.24356994e-07
1549.215,6.9251297e-07
1549.22,7.16550801e-07
1549.225,7.00814724e-07
1549.23,7.0118648e-07
1549.235,7.14816167e-07
1549.24,6.92141327e-07
1549.245,6.92141327e-07
1549.25,6.99823488e-07
1549.255,6.83467817e-07
1549.26,6.92760807e-07
1549.265,6.84087411e-07
1549.27,6.79998436e-07
1549.275,6.79874518e-07
1549.28,6.69094732e-07
1549.285,6.73307511e-07
1549.29,6.67607821e-07
1549.295,6.63890603e-07
1549.3,6.62279888e-07
1549.305,6.59182149e-07
1549.31,6.52119468e-07
1549.315,6.52986898e-07
1549.32,6.53358541e-07
1549.325,6.51252151e-07
1549.33,6.50260915e-07
1549.335,6.46048136e-07
1549.34,6.33285765e-07
1549.345,6.35020399e-07
1549.35,6.2870123e-07
1549.355,6.3130318e-07
1549.36,6.19284322e-07
1549.365,6.2089515e-07
1549.37,6.11973803e-07
1549.375,6.02804732e-07
1549.38,6.08256698e-07
1549.385,5.9945927e-07
1549.39,5.98344116e-07
1549.395,5.97228961e-07
1549.4,5.89670719e-07
1549.405,5.88555565e-07
1549.41,5.89051126e-07
1549.415,5.86325257e-07
1549.42,5.81245047e-07
1549.425,5.77279991e-07
1549.43,5.74925878e-07
1549.435,5.73562886e-07
1549.44,5.69473912e-07
1549.445,5.77156186e-07
1549.45,5.54852988e-07
1549.455,5.60057003e-07
1549.46,5.44568763e-07
1549.465,5.47170828e-07
1549.47,5.46675153e-07
1549.475,5.43453609e-07
1549.48,5.41223301e-07
1549.485,5.33664945e-07
1549.49,5.3924083e-07
1549.495,5.24619793e-07
1549.5,5.30815157e-07
1549.505,5.26850101e-07
1549.51,5.24124232e-07
1549.515,5.21522168e-07
1549.52,5.06901245e-07
1549.525,5.10246707e-07
1549.53,5.06157733e-07
1549.535,5.0429918e-07
1549.54,5.00458043e-07
1549.545,4.8732403e-07
1549.55,4.92651964e-07
1549.555,4.83482893e-07
1549.56,4.86208876e-07
1549.565,4.79313769e-07
1549.57,4.74594515e-07
1549.575,4.75093941e-07
1549.58,4.68289727e-07
1549.585,4.6967557e-07
1549.59,4.65755363e-07
1549.595,4.66654228e-07
1549.6,4.57615329e-07
1549.605,4.61111028e-07
1549.61,4.51372955e-07
1549.615,4.53682617e-07
1549.62,4.31896751e-07
1549.625,4.41784664e-07
1549.63,4.25254882e-07
1549.635,4.28813053e-07
1549.64,4.24068844e-07
1549.645,4.14180931e-07
1549.65,4.21771631e-07
1549.655,4.07913603e-07
1549.66,4.09199515e-07
1549.665,4.02282978e-07
1549.67,3.97301562e-07
1549.675,3.96040605e-07
1549.68,3.83818076e-07
1549.685,3.89473655e-07
1549.69,3.79872915e-07
1549.695,3.80859206e-07
1549.7,3.76152457e-07
1549.705,3.62419257e-07
1549.71,3.73518162e-07
1549.715,3.62419257e-07
1549.72,3.60771253e-07
1549.725,3.53829762e-07
1549.73,3.46763386e-07
1549.735,3.51095593e-07
1549.74,3.37112681e-07
1549.745,3.42044189e-07
1549.75,3.38535983e-07
1549.755,3.28860267e-07
1549.76,3.3927256e-07
1549.765,3.28023816e-07
1549.77,3.28298484e-07
1549.775,3.21731534e-07
1549.78,3.13466614e-07
1549.785,3.24328312e-07
1549.79,3.054015e-07
1549.795,3.12168197e-07
1549.8,2.97074166e-07
1549.805,2.97685915e-07
1549.81,2.95301334e-07
1549.815,2.90794333e-07
1549.82,2.93653329e-07
1549.825,2.84452085e-07
1549.83,2.85388467e-07
1549.835,2.816181e-07
1549.84,2.80032509e-07
1549.845,2.79320886e-07
1549.85,2.73415594e-07
1549.855,2.77597962e-07
1549.86,2.73552928e-07
1549.865,2.73115973e-07
1549.87,2.73989883e-07
1549.875,2.67298105e-07
1549.88,2.71293175e-07
1549.885,2.68796271e-07
1549.89,2.6629931e-07
1549.895,2.6937056e-07
1549.9,2.67035887e-07
1549.905,2.67710107e-07
1549.91,2.66499057e-07
1549.915,2.70032217e-07
1549.92,2.68446684e-07
1549.925,2.70793805e-07
1549.93,2.70207011e-07
1549.935,2.70194562e-07
1549.94,2.7346556e-07
1549.945,2.7240435e-07
1549.95,2.77722847e-07
1549.955,2.75587922e-07
1549.96,2.78484379e-07
1549.965,2.81006294e-07
1549.97,2.83915256e-07
1549.975,2.85750502e-07
1549.98,2.87311082e-07
1549.985,2.88259969e-07
1549.99,2.91967922e-07
1549.995,2.96100382e-07
1550.0,2.97623501e-07
1550.005,3.00095451e-07
1550.01,3.01743455e-07
1550.015,3.03728541e-07
1550.02,3.1143162e-07
1550.025,3.11057079e-07
1550.03,3.13491569e-07
1550.035,3.1287982e-07
1550.04,3.15514114e-07
1550.045,3.27736643e-07
1550.05,3.18398065e-07
1550.055,3.33929108e-07
1550.06,3.34478443e-07
1550.065,3.40708311e-07
1550.07,3.48236597e-07
1550.075,3.47300215e-07
1550.08,3.53055725e-07
1550.085,3.54279223e-07
1550.09,3.61420462e-07
1550.095,3.69173506e-07
1550.1,3.66114705e-07
1550.105,3.75253535e-07
1550.11,3.77263575e-07
1550.115,3.82207531e-07
1550.12,3.91283947e-07
1550.125,3.88512319e-07
1550.13,3.95603649e-07
1550.135,3.96078065e-07
1550.14,4.03968443e-07
1550.145,4.12370639e-07
1550.15,4.15454394e-07
1550.155,4.18625461e-07
1550.16,4.23169922e-07
1550.165,4.25479584e-07
1550.17,4.30510966e-07
1550.175,4.3247104e-07
1550.18,4.40648535e-07
1550.185,4.41772158e-07
1550.19,4.45292869e-07
1550.195,4.4475604e-07
1550.2,4.48039486e-07
1550.205,4.61098523e-07
1550.21,4.45667411e-07
1550.215,4.64357072e-07
1550.22,4.57165868e-07
1550.225,4.7369565e-07
1550.23,4.8078698e-07
1550.235,4.80799429e-07
1550.24,4.8534389e-07
1550.245,4.87653551e-07
1550.25,4.93022014e-07
1550.255,4.97603878e-07
1550.26,4.98715053e-07
1550.265,5.0298479e-07
1550.27,5.04170885e-07
1550.275,5.08902588e-07
1550.28,5.10987547e-07
1550.285,5.13097461e-07
1550.29,5.18478373e-07
1550.295,5.18291074e-07
1550.3,5.23884239e-07
1550.305,5.26693327e-07
1550.31,5.25344944e-07
1550.315,5.3499565e-07
1550.32,5.33360151e-07
1550.325,5.42199359e-07
1550.33,5.49028471e-07
1550.335,5.4670636e-07
1550.34,5.7319113e-07
1550.345,5.61667832e-07
1550.35,5.62659068e-07
1550.355,5.64765458e-07
1550.36,5.64517734e-07
1550.365,5.69721749e-07
1550.37,5.77899584e-07
1550.375,5.74306284e-07
1550.38,5.82608038e-07
1550.385,5.85705664e-07
1550.39,5.88555565e-07
1550.395,5.95370409e-07
1550.4,5.94750816e-07
1550.405,5.98468034e-07
1550.41,6.01441741e-07
1550.415,6.07389268e-07
1550.42,6.08752259e-07
1550.425,6.10115251e-07
1550.43,6.13584632e-07
1550.435,6.1792133e-07
1550.44,6.22258028e-07
1550.445,6.25231849e-07
1550.45,6.25231849e-07
1550.455,6.31427099e-07
1550.46,6.30931538e-07
1550.465,6.4059617e-07
1550.47,6.38861536e-07
1550.475,6.48154526e-07
1550.48,6.3848978e-07
1550.485,6.54102053e-07
1550.49,6.49021842e-07
1550.495,6.6413844e-07
1550.5,6.63518847e-07
1550.505,6.6562535e-07
1550.51,6.67483903e-07
1550.515,6.68970813e-07
1550.52,6.73555348e-07
1550.525,6.7702473e-07
1550.53,6.72935755e-07
1550.535,6.84087411e-07
1550.54,6.82352663e-07
1550.545,6.89663182e-07
1550.55,6.93008644e-07
1550.555,6.93008644e-07
1550.56,6.9610627e-07
1550.565,6.93132563e-07
1550.57,7.01929878e-07
1550.575,7.0527534e-07
1550.58,7.06514413e-07
1550.585,7.07753486e-07
1550.59,7.08992559e-07
1550.595,7.11718542e-07
1550.6,7.1605524e-07
1550.605,7.20268019e-07
1550.61,7.24233075e-07
1550.615,7.18409467e-07
1550.62,7.25348229e-07
1550.625,7.31667399e-07
1550.63,7.26215546e-07
1550.635,7.15435647e-07
1550.64,7.28569773e-07
1550.645,7.30924e-07
