Wavelength (nm),Power (W)
1549.0,1.60074683e-06
1549.005,1.59678189e-06
1549.01,1.59740148e-06
1549.015,1.60210971e-06
1549.02,1.60285322e-06
1549.025,1.59665797e-06
1549.03,1.60384457e-06
1549.035,1.60731383e-06
1549.04,1.60074683e-06
1549.045,1.60768559e-06
1549.05,1.60434024e-06
1549.055,1.60892478e-06
1549.06,1.60681816e-06
1549.065,1.61041157e-06
1549.07,1.60855302e-06
1549.075,1.61251796e-06
1549.08,1.61177445e-06
1549.085,1.6142526e-06
1549.09,1.61611115e-06
1549.095,1.61412868e-06
1549.1,1.61759817e-06
1549.105,1.62131528e-06
1549.11,1.62218271e-06
1549.115,1.62032416e-06
1549.12,1.62466085e-06
1549.125,1.62552806e-06
1549.13,1.62466085e-06
1549.135,1.6242891e-06
1549.14,1.62850188e-06
1549.145,1.62379342e-06
1549.15,1.6280062e-06
1549.155,1.62602373e-06
1549.16,1.63358209e-06
1549.165,1.6242891e-06
1549.17,1.6286258e-06
1549.175,1.63135178e-06
1549.18,1.63420168e-06
1549.185,1.62552806e-06
1549.19,1.62899755e-06
1549.195,1.63531672e-06
1549.2,1.63023651e-06
1549.205,1.63283858e-06
1549.21,1.63221898e-06
1549.215,1.63482105e-06
1549.22,1.6308561e-06
1549.225,1.63135178e-06
1549.23,1.63420168e-06
1549.235,1.63011259e-06
1549.24,1.62974084e-06
1549.245,1.62961715e-06
1549.25,1.63048435e-06
1549.255,1.6251563e-06
1549.26,1.62887363e-06
1549.265,1.6251563e-06
1549.27,1.6280062e-06
1549.275,1.62986476e-06
1549.28,1.62701508e-06
1549.285,1.62924539e-06
1549.29,1.62936931e-06
1549.295,1.63060827e-06
1549.3,1.63060827e-06
1549.305,1.62738661e-06
1549.31,1.63184745e-06
1549.315,1.63159962e-06
1549.32,1.63283858e-06
1549.325,1.62751053e-06
1549.33,1.63159962e-06
1549.335,1.6280062e-06
1549.34,1.62738661e-06
1549.345,1.62627157e-06
1549.35,1.62106744e-06
1549.355,1.62540414e-06
1549.36,1.61945673e-06
1549.365,1.6236695e-06
1549.37,1.61858929e-06
1549.375,1.62007632e-06
1549.38,1.61635899e-06
1549.385,1.61784601e-06
1549.39,1.61685466e-06
1549.395,1.6156157e-06
1549.4,1.61759817e-06
1549.405,1.61450043e-06
1549.41,1.61611115e-06
1549.415,1.61871321e-06
1549.42,1.61264188e-06
1549.425,1.61772209e-06
1549.43,1.61635899e-06
1549.435,1.61474827e-06
1549.44,1.6127658e-06
1549.445,1.61437652e-06
1549.45,1.61573962e-06
1549.455,1.61152661e-06
1549.46,1.61747425e-06
1549.465,1.61487219e-06
1549.47,1.61487219e-06
1549.475,1.61920889e-06
1549.48,1.6164829e-06
1549.485,1.61846538e-06
1549.49,1.61945673e-06
1549.495,1.62044785e-06
1549.5,1.62131528e-06
1549.505,1.61945673e-06
1549.51,1.6236695e-06
1549.515,1.62119136e-06
1549.52,1.62490869e-06
1549.525,1.61697858e-06
1549.53,1.62416518e-06
1549.535,1.62106744e-06
1549.54,1.62379342e-06
1549.545,1.62131528e-06
1549.55,1.62280207e-06
1549.555,1.62404126e-06
1549.56,1.62317383e-06
1549.565,1.62726292e-06
1549.57,1.62131528e-06
1549.575,1.63011259e-06
1549.58,1.62528022e-06
1549.585,1.62701508e-06
1549.59,1.62577589e-06
1549.595,1.63382992e-06
1549.6,1.62788228e-06
1549.605,1.63296249e-06
1549.61,1.63544064e-06
1549.615,1.63296249e-06
1549.62,1.63060827e-06
1549.625,1.63122786e-06
1549.63,1.62899755e-06
1549.635,1.63110394e-06
1549.64,1.62676724e-06
1549.645,1.62738661e-06
1549.65,1.62490869e-06
1549.655,1.62577589e-06
1549.66,1.62057177e-06
1549.665,1.62205879e-06
1549.67,1.61933281e-06
1549.675,1.61635899e-06
1549.68,1.61635899e-06
1549.685,1.61784601e-06
1549.69,1.61462435e-06
1549.695,1.61202229e-06
1549.7,1.61400476e-06
1549.705,1.61350931e-06
1549.71,1.60966806e-06
1549.715,1.61227013e-06
1549.72,1.60818126e-06
1549.725,1.61053549e-06
1549.73,1.60681816e-06
1549.735,1.6099159e-06
1549.74,1.60818126e-06
1549.745,1.60681816e-06
1549.75,1.60718992e-06
1549.755,1.60756167e-06
1549.76,1.60780951e-06
1549.765,1.6055792e-06
1549.77,1.60830518e-06
1549.775,1.61053549e-06
1549.78,1.60756167e-06
1549.785,1.61028765e-06
1549.79,1.61202229e-06
1549.795,1.61227013e-06
1549.8,1.61078333e-06
1549.805,1.61586331e-06
1549.81,1.61202229e-06
1549.815,1.61202229e-06
1549.82,1.61288972e-06
1549.825,1.61326147e-06
1549.83,1.61400476e-06
1549.835,1.61065941e-06
1549.84,1.61437652e-06
1549.845,1.61388084e-06
1549.85,1.61115508e-06
1549.855,1.61202229e-06
1549.86,1.61400476e-06
1549.865,1.61412868e-06
1549.87,1.61375692e-06
1549.875,1.61735034e-06
1549.88,1.61350931e-06
1549.885,1.61759817e-06
1549.89,1.61970456e-06
1549.895,1.61945673e-06
1549.9,1.61958064e-06
1549.905,1.61858929e-06
1549.91,1.62168703e-06
1549.915,1.62032416e-06
1549.92,1.62094352e-06
1549.925,1.61784601e-06
1549.93,1.61945673e-06
1549.935,1.61660682e-06
1549.94,1.61573962e-06
1549.945,1.61685466e-06
1549.95,1.61858929e-06
1549.955,1.61759817e-06
1549.96,1.61673074e-06
1549.965,1.61350931e-06
1549.97,1.61586331e-06
1549.975,1.61264188e-06
1549.98,1.6171025e-06
1549.985,1.613633e-06
1549.99,1.61512003e-06
1549.995,1.61462435e-06
1550.0,1.6171025e-06
1550.005,1.61400476e-06
1550.01,1.61611115e-06
1550.015,1.61536786e-06
1550.02,1.61313756e-06
1550.025,1.61462435e-06
1550.03,1.6156157e-06
1550.035,1.61375692e-06
1550.04,1.61450043e-06
1550.045,1.61635899e-06
1550.05,1.61809385e-06
1550.055,1.61598723e-06
1550.06,1.6156157e-06
1550.065,1.61697858e-06
1550.07,1.61834146e-06
1550.075,1.61573962e-06
1550.08,1.61920889e-06
1550.085,1.61747425e-06
1550.09,1.61821754e-06
1550.095,1.6164829e-06
1550.1,1.61611115e-06
1550.105,1.61598723e-06
1550.11,1.61549178e-06
1550.115,1.61474827e-06
1550.12,1.613633e-06
1550.125,1.61065941e-06
1550.13,1.61239404e-06
1550.135,1.60483569e-06
1550.14,1.60458785e-06
1550.145,1.60483569e-06
1550.15,1.60173818e-06
1550.155,1.60495961e-06
1550.16,1.60049899e-06
1550.165,1.60297714e-06
1550.17,1.60074683e-06
1550.175,1.60322497e-06
1550.18,1.60173818e-06
1550.185,1.60384457e-06
1550.19,1.60347281e-06
1550.195,1.59901219e-06
1550.2,1.6040924e-06
1550.205,1.60074683e-06
1550.21,1.60062291e-06
1550.215,1.59913611e-06
1550.22,1.59876436e-06
1550.225,1.5955427e-06
1550.23,1.59826868e-06
1550.235,1.59653405e-06
1550.24,1.59702972e-06
1550.245,1.59430374e-06
1550.25,1.59764909e-06
1550.255,1.59455158e-06
1550.26,1.59715364e-06
1550.265,1.59579054e-06
1550.27,1.59789693e-06
1550.275,1.59789693e-06
1550.28,1.60012723e-06
1550.285,1.59641013e-06
1550.29,1.6012425e-06
1550.295,1.59975548e-06
1550.3,1.60359673e-06
1550.305,1.60074683e-06
1550.31,1.60793343e-06
1550.315,1.60483569e-06
1550.32,1.60731383e-06
1550.325,1.60917239e-06
1550.33,1.60483569e-06
1550.335,1.60954414e-06
1550.34,1.60954414e-06
1550.345,1.61041157e-06
1550.35,1.60669424e-06
1550.355,1.61214621e-06
1550.36,1.60533136e-06
1550.365,1.60954414e-06
1550.37,1.60595096e-06
1550.375,1.60310105e-06
1550.38,1.60508353e-06
1550.385,1.60644663e-06
1550.39,1.60458785e-06
1550.395,1.6084291e-06
1550.4,1.60285322e-06
1550.405,1.60049899e-06
1550.41,1.60334889e-06
1550.415,1.59826868e-06
1550.42,1.60025115e-06
1550.425,1.59318847e-06
1550.43,1.59938395e-06
1550.435,1.58947137e-06
1550.44,1.59541878e-06
1550.445,1.59009096e-06
1550.45,1.59170168e-06
1550.455,1.58959529e-06
1550.46,1.58848002e-06
1550.465,1.58947137e-06
1550.47,1.5903388e-06
1550.475,1.58897569e-06
1550.48,1.59170168e-06
1550.485,1.58996704e-06
1550.49,1.59108208e-06
1550.495,1.59170168e-06
1550.5,1.59256911e-06
1550.505,1.5897192e-06
1550.51,1.58860394e-06
1550.515,1.58947137e-06
1550.52,1.58525859e-06
1550.525,1.58538251e-06
1550.53,1.58414332e-06
1550.535,1.58216085e-06
1550.54,1.58265652e-06
1550.545,1.58178909e-06
1550.55,1.57931095e-06
1550.555,1.57670911e-06
1550.56,1.58055013e-06
1550.565,1.575346e-06
1550.57,1.57782415e-06
1550.575,1.57584168e-06
1550.58,1.57782415e-06
1550.585,1.57212457e-06
1550.59,1.57584168e-06
1550.595,1.57447857e-06
1550.6,1.57373529e-06
1550.605,1.57286786e-06
1550.61,1.57348745e-06
1550.615,1.56902684e-06
1550.62,1.57100931e-06
1550.625,1.56977035e-06
1550.63,1.56915075e-06
1550.635,1.56840724e-06
1550.64,1.56555734e-06
1550.645,1.56803549e-06
1550.65,1.56060128e-06
1550.655,1.56345095e-06
1550.66,1.55762746e-06
1550.665,1.55799921e-06
1550.67,1.55837074e-06
1550.675,1.55452972e-06
1550.68,1.55849466e-06
1550.685,1.55589282e-06
1550.69,1.5544058e-06
1550.695,1.55514931e-06
1550.7,1.55676003e-06
1550.705,1.55415796e-06
1550.71,1.55552107e-06
1550.715,1.55465364e-06
1550.72,1.55552107e-06
1550.725,1.55737962e-06
1550.73,1.55676003e-06
1550.735,1.55539715e-06
1550.74,1.55527323e-06
1550.745,1.55886642e-06
1550.75,1.55737962e-06
1550.755,1.56035344e-06
1550.76,1.55998168e-06
1550.765,1.56233591e-06
1550.77,1.56184024e-06
1550.775,1.56407054e-06
1550.78,1.56270767e-06
1550.785,1.56506189e-06
1550.79,1.56580518e-06
1550.795,1.56605302e-06
1550.8,1.56493797e-06
1550.805,1.56469014e-06
1550.81,1.56196415e-06
1550.815,1.56109672e-06
1550.82,1.56084889e-06
1550.825,1.55787529e-06
1550.83,1.55837074e-06
1550.835,1.5515559e-06
1550.84,1.55130829e-06
1550.845,1.54783879e-06
1550.85,1.54560848e-06
1550.855,1.54189138e-06
1550.86,1.54387385e-06
1550.865,1.53928931e-06
1550.87,1.53978499e-06
1550.875,1.53631549e-06
1550.88,1.53643941e-06
1550.885,1.53111137e-06
1550.89,1.5348287e-06
1550.895,1.52243797e-06
1550.9,1.5285093e-06
1550.905,1.52231405e-06
1550.91,1.51909262e-06
1550.915,1.51872086e-06
1550.92,1.51537529e-06
1550.925,1.51302106e-06
1550.93,1.50645405e-06
1550.935,1.50880828e-06
1550.94,1.50348023e-06
1550.945,1.50286087e-06
1550.95,1.49654147e-06
1550.955,1.49654147e-06
1550.96,1.48861159e-06
1550.965,1.49332004e-06
1550.97,1.48105323e-06
1550.975,1.48390313e-06
1550.98,1.4778318e-06
1550.985,1.47845117e-06
1550.99,1.47423839e-06
1550.995,1.47188416e-06
1551.0,1.46754746e-06
1551.005,1.46023694e-06
1551.01,1.45800664e-06
1551.015,1.45614808e-06
1551.02,1.45131571e-06
1551.025,1.44561614e-06
1551.03,1.44487262e-06
1551.035,1.43867737e-06
1551.04,1.4375621e-06
