Wavelength (nm),Power (W)
1546.5,1.42083468e-06
1546.505,1.42405634e-06
1546.51,1.42653448e-06
1546.515,1.42938438e-06
1546.52,1.42455201e-06
1546.525,1.42975591e-06
1546.53,1.42418025e-06
1546.535,1.43570355e-06
1546.54,1.43372108e-06
1546.545,1.43446437e-06
1546.55,1.43842954e-06
1546.555,1.43557963e-06
1546.56,1.43409284e-06
1546.565,1.43780994e-06
1546.57,1.43483612e-06
1546.575,1.43657076e-06
1546.58,1.43483612e-06
1546.585,1.43285365e-06
1546.59,1.4347122e-06
1546.595,1.42653448e-06
1546.6,1.4281452e-06
1546.605,1.42182603e-06
1546.61,1.42864087e-06
1546.615,1.42888871e-06
1546.62,1.43557963e-06
1546.625,1.43434045e-06
1546.63,1.4309951e-06
1546.635,1.43669467e-06
1546.64,1.43619923e-06
1546.645,1.43607531e-06
1546.65,1.44028809e-06
1546.655,1.43991633e-06
1546.66,1.43917282e-06
1546.665,1.4381817e-06
1546.67,1.43929674e-06
1546.675,1.44635942e-06
1546.68,1.4462355e-06
1546.685,1.4462355e-06
1546.69,1.44685509e-06
1546.695,1.45032436e-06
1546.7,1.449705e-06
1546.705,1.45379386e-06
1546.71,1.4519353e-06
1546.715,1.45751096e-06
1546.72,1.45602417e-06
1546.725,1.45156355e-06
1546.73,1.45416561e-06
1546.735,1.4519353e-06
1546.74,1.45119179e-06
1546.745,1.45986519e-06
1546.75,1.46742354e-06
1546.755,1.46457364e-06
1546.76,1.46853881e-06
1546.765,1.46246725e-06
1546.77,1.46383036e-06
1546.775,1.46160005e-06
1546.78,1.46246725e-06
1546.785,1.46581283e-06
1546.79,1.46073262e-06
1546.795,1.46420189e-06
1546.8,1.45998911e-06
1546.805,1.45590025e-06
1546.81,1.46048478e-06
1546.815,1.45565241e-06
1546.82,1.45986519e-06
1546.825,1.46160005e-06
1546.83,1.45590025e-06
1546.835,1.45267859e-06
1546.84,1.45329818e-06
1546.845,1.44982891e-06
1546.85,1.44673118e-06
1546.855,1.45354602e-06
1546.86,1.44797036e-06
1546.865,1.44524438e-06
1546.87,1.44313799e-06
1546.875,1.44065984e-06
1546.88,1.44090768e-06
1546.885,1.43211014e-06
1546.89,1.43136685e-06
1546.895,1.4353318e-06
1546.9,1.433845e-06
1546.905,1.43496004e-06
1546.91,1.43892498e-06
1546.915,1.43632315e-06
1546.92,1.43607531e-06
1546.925,1.43632315e-06
1546.93,1.44065984e-06
1546.935,1.4425184e-06
1546.94,1.4410316e-06
1546.945,1.44301407e-06
1546.95,1.43954458e-06
1546.955,1.4505722e-06
1546.96,1.45131571e-06
1546.965,1.45119179e-06
1546.97,1.45404169e-06
1546.975,1.45317426e-06
1546.98,1.45292643e-06
1546.985,1.46048478e-06
1546.99,1.45552849e-06
1546.995,1.45788272e-06
