Wavelength (nm),Power (W)
1535.0,1.18950152e-06
1535.01,1.19284687e-06
1535.02,1.19458173e-06
1535.03,1.19136007e-06
1535.04,1.1937143e-06
1535.05,1.19396213e-06
1535.06,1.19520109e-06
1535.07,1.19259926e-06
1535.08,1.19693595e-06
1535.09,1.19619244e-06
1535.1,1.20560935e-06
1535.11,1.20176833e-06
1535.12,1.20870709e-06
1535.13,1.20585719e-06
1535.14,1.21130893e-06
1535.15,1.20598111e-06
1535.16,1.2080875e-06
1535.17,1.20387472e-06
1535.18,1.20622894e-06
1535.19,1.20560935e-06
1535.2,1.2074679e-06
1535.21,1.20697223e-06
1535.22,1.21044172e-06
1535.23,1.20982213e-06
1535.24,1.20883101e-06
1535.25,1.2074679e-06
1535.26,1.21031781e-06
1535.27,1.20610503e-06
1535.28,1.20783966e-06
1535.29,1.20833533e-06
1535.3,1.21068956e-06
1535.31,1.20845925e-06
1535.32,1.20759182e-06
1535.33,1.20759182e-06
1535.34,1.20474192e-06
1535.35,1.20387472e-06
1535.36,1.20313121e-06
1535.37,1.20610503e-06
1535.38,1.20498976e-06
1535.39,1.20845925e-06
1535.4,1.21329163e-06
1535.41,1.20994605e-06
1535.42,1.21316771e-06
1535.43,1.21242419e-06
1535.44,1.21118524e-06
1535.45,1.21341554e-06
1535.46,1.20994605e-06
1535.47,1.21353924e-06
1535.48,1.21068956e-06
1535.49,1.21353924e-06
1535.5,1.21217636e-06
1535.51,1.21353924e-06
1535.52,1.21316771e-06
1535.53,1.21304379e-06
1535.54,1.21230028e-06
1535.55,1.21316771e-06
1535.56,1.21205244e-06
1535.57,1.21515018e-06
1535.58,1.21502626e-06
1535.59,1.22084975e-06
1535.6,1.21676089e-06
1535.61,1.22084975e-06
1535.62,1.22146935e-06
1535.63,1.2189912e-06
1535.64,1.21985863e-06
1535.65,1.21700873e-06
1535.66,1.22097367e-06
1535.67,1.21911512e-06
1535.68,1.22097367e-06
1535.69,1.22035431e-06
1535.7,1.22555821e-06
1535.71,1.22295614e-06
1535.72,1.2233279e-06
1535.73,1.22407141e-06
1535.74,1.21961079e-06
1535.75,1.22493884e-06
1535.76,1.21589346e-06
1535.77,1.2224607e-06
1535.78,1.21861945e-06
1535.79,1.22283222e-06
1535.8,1.21713265e-06
1535.81,1.21800008e-06
1535.82,1.21589346e-06
1535.83,1.21440667e-06
1535.84,1.21329163e-06
1535.85,1.21539802e-06
1535.86,1.21515018e-06
1535.87,1.21762832e-06
1535.88,1.21775224e-06
1535.89,1.21886728e-06
1535.9,1.21985863e-06
1535.91,1.21601738e-06
1535.92,1.2152741e-06
1535.93,1.21428275e-06
1535.94,1.21688481e-06
1535.95,1.21068956e-06
1535.96,1.21155676e-06
1535.97,1.2118046e-06
1535.98,1.2080875e-06
1535.99,1.21019389e-06
1536.0,1.21006997e-06
1536.01,1.20610503e-06
1536.02,1.20399864e-06
1536.03,1.20783966e-06
1536.04,1.20511368e-06
1536.05,1.20945037e-06
1536.06,1.20771574e-06
1536.07,1.21217636e-06
1536.08,1.21056564e-06
1536.09,1.21552193e-06
