Wavelength (nm),Power (W)
1535.0,1.19420997e-06
1535.05,1.19284687e-06
1535.1,1.19383822e-06
1535.15,1.19854667e-06
1535.2,1.20870709e-06
1535.25,1.20969821e-06
1535.3,1.20548543e-06
1535.35,1.2089547e-06
1535.4,1.20796358e-06
1535.45,1.20771574e-06
1535.5,1.21589346e-06
1535.55,1.21676089e-06
1535.6,1.2175044e-06
1535.65,1.2161413e-06
1535.7,1.22283222e-06
1535.75,1.23001882e-06
1535.8,1.22778852e-06
1535.85,1.21985863e-06
1535.9,1.2189912e-06
1535.95,1.21961079e-06
1536.0,1.22196502e-06
1536.05,1.21168068e-06
1536.1,1.21267203e-06
1536.15,1.2175044e-06
1536.2,1.22208894e-06
1536.25,1.21961079e-06
1536.3,1.22258461e-06
1536.35,1.21886728e-06
1536.4,1.21936296e-06
1536.45,1.21688481e-06
1536.5,1.20697223e-06
1536.55,1.19854667e-06
1536.6,1.20647678e-06
1536.65,1.20821142e-06
1536.7,1.21403491e-06
1536.75,1.2146545e-06
1536.8,1.20783966e-06
1536.85,1.20325512e-06
1536.9,1.19842275e-06
1536.95,1.20672439e-06
1537.0,1.20399864e-06
1537.05,1.19891843e-06
1537.1,1.19792708e-06
1537.15,1.20275945e-06
1537.2,1.20350296e-06
1537.25,1.19681204e-06
1537.3,1.19619244e-06
1537.35,1.21341554e-06
1537.4,1.20362688e-06
1537.45,1.2118046e-06
1537.5,1.20709615e-06
1537.55,1.20647678e-06
1537.6,1.21824769e-06
1537.65,1.2152741e-06
1537.7,1.22295614e-06
1537.75,1.2218411e-06
1537.8,1.22233678e-06
1537.85,1.22010647e-06
1537.9,1.23113409e-06
1537.95,1.23014274e-06
1538.0,1.23113409e-06
1538.05,1.23708151e-06
1538.1,1.23807285e-06
1538.15,1.23683367e-06
1538.2,1.24067492e-06
1538.25,1.23224913e-06
1538.3,1.23274481e-06
1538.35,1.24810913e-06
1538.4,1.24414419e-06
1538.45,1.2348512e-06
1538.5,1.23262089e-06
1538.55,1.24290523e-06
1538.6,1.25950851e-06
1538.65,1.25566748e-06
1538.7,1.240551e-06
1538.75,1.24017924e-06
1538.8,1.25703059e-06
